year,title,genre,avg_vote,movie_category,duration,length_category
1997,Lifebreath,"Drama, Thriller, Romance",5.5,Average,90,Avg. Length Film
1997,Annie's Garden,"Drama, Thriller",4.3,Average,97,Avg. Length Film
1997,Lethal Seduction,"Drama, Thriller",4.2,Average,92,Avg. Length Film
1997,Pterodactyl Woman from Beverly Hills,Comedy,4.6,Average,97,Avg. Length Film
1997,This Is the Sea,"Drama, Romance",6.6,Average,100,Avg. Length Film
1997,Cyber Vengeance,"Action, Sci-Fi, Thriller",3.4,Average,90,Avg. Length Film
1997,Les deux orphelines vampires,"Drama, Fantasy, Horror",5.2,Average,103,Avg. Length Film
1997,Driftwood,Thriller,5.6,Average,100,Avg. Length Film
1997,Alien Visitor,"Drama, Sci-Fi",5.8,Average,92,Avg. Length Film
1997,Firestorm,"Action, Sci-Fi, Thriller",3.3,Average,90,Avg. Length Film
1997,Lewis & Clark & George,"Comedy, Crime, Thriller",5.4,Average,82,Avg. Length Film
1997,Natsu jikan no otonatachi,Drama,7.1,Excellent,73,Avg. Length Film
1997,Quiet Days in Hollywood,"Comedy, Drama",4.4,Average,95,Avg. Length Film
1997,Der Unfisch,"Comedy, Romance",6.3,Average,90,Avg. Length Film
1997,Die 120 Tage von Bottrop,Comedy,6.2,Average,60,Avg. Length Film
1997,Actrius,Drama,6.8,Average,100,Avg. Length Film
1997,Airbag,"Action, Comedy, Crime",6.8,Average,124,No Data
1997,Arlette,"Comedy, Romance, Crime",5.2,Average,100,Avg. Length Film
1997,Asylum,"Drama, Horror, Thriller",4.9,Average,90,Avg. Length Film
1997,Behind Enemy Lines,"Action, Thriller",4.2,Average,89,Avg. Length Film
1997,Blast,Action,4.5,Average,105,Avg. Length Film
1997,Bombshell,"Sci-Fi, Thriller",4.0,Average,98,Avg. Length Film
1997,Bugged,"Comedy, Horror, Sci-Fi",3.9,Average,82,Avg. Length Film
1997,C'est la tangente que je préfère,Drama,6.0,Average,100,Avg. Length Film
1997,Campfire Tales,Horror,5.9,Average,88,Avg. Length Film
1997,Cannes Man,"Comedy, Drama",5.2,Average,88,Avg. Length Film
1997,Champions,Action,3.9,Average,99,Avg. Length Film
1997,Changing Habits,"Comedy, Drama, Romance",5.8,Average,95,Avg. Length Film
1997,Come mi vuoi,"Drama, Comedy",5.7,Average,100,Avg. Length Film
1997,Commandments,"Comedy, Drama, Romance",5.5,Average,88,Avg. Length Film
1997,Et hjørne af paradis,"Romance, Drama",4.7,Average,109,Avg. Length Film
1997,The Corporate Ladder,"Action, Thriller",5.0,Average,112,Avg. Length Film
1997,Dark Planet,Sci-Fi,3.4,Average,99,Avg. Length Film
