year,title,genre,avg_vote,movie_category,duration,length_category
1956,Fire Maidens from Outer Space,Sci-Fi,2.3,Poor,80,Avg. Length Film
1956,We Stole a Tram,Comedy,6.8,Average,91,Avg. Length Film
1956,La bande à papa,Comedy,5.7,Average,90,Avg. Length Film
1956,The Benny Goodman Story,"Biography, Drama, Music",6.7,Average,116,Avg. Length Film
1956,Bob le flambeur,"Crime, Drama, Thriller",7.7,Excellent,98,Avg. Length Film
1956,Cela s'appelle l'aurore,Drama,6.8,Average,102,Avg. Length Film
1956,Charleys Tante,"Comedy, Romance",5.2,Average,89,Avg. Length Film
1956,Delo Rumyantseva,"Crime, Mystery, Drama",7.2,Excellent,103,Avg. Length Film
1956,Des gens sans importance,Drama,7.1,Excellent,101,Avg. Length Film
1956,Dva kapitana,Adventure,6.8,Average,98,Avg. Length Film
1956,Gli innamorati,Comedy,6.7,Average,85,Avg. Length Film
1956,El inocente,"Comedy, Musical",7.3,Excellent,105,Avg. Length Film
1956,Jan Zizka,"Drama, War",6.8,Average,105,Avg. Length Film
1956,Jubal,"Drama, Romance, Western",7.1,Excellent,100,Avg. Length Film
1956,Körhinta,"Romance, Drama",7.8,Excellent,90,Avg. Length Film
1956,The Lone Ranger,"Action, Adventure, Drama",6.8,Average,86,Avg. Length Film
1956,Lost,"Crime, Mystery, Thriller",6.4,Average,89,Avg. Length Film
1956,Magdanas lurja,Drama,7.6,Excellent,68,Avg. Length Film
1956,Marie-Antoinette reine de France,"Drama, History",6.1,Average,120,No Data
1956,Maksim Perepelitsa,Comedy,7.7,Excellent,94,Avg. Length Film
1956,Otello,"Drama, Romance",6.9,Average,107,Avg. Length Film
1956,Our Miss Brooks,Comedy,6.6,Average,85,Avg. Length Film
1956,Picnic,"Drama, Romance",7.1,Excellent,115,Avg. Length Film
1956,Qivitoq,"Drama, Family, Romance",6.7,Average,119,Avg. Length Film
1956,Recluta con niño,Comedy,6.0,Average,90,Avg. Length Film
1956,Si Paris nous était conté,"Comedy, Drama, History",6.3,Average,130,No Data
1956,La sorcière,Drama,6.9,Average,97,Avg. Length Film
1956,Swamp Women,"Adventure, Crime, Drama",3.1,Average,67,Avg. Length Film
1956,Tarde de toros,Drama,6.5,Average,75,Avg. Length Film
1956,1984,"Drama, Sci-Fi",7.0,Excellent,90,Avg. Length Film
1956,23 Paces to Baker Street,"Crime, Mystery, Thriller",6.9,Average,103,Avg. Length Film
1956,Accused of Murder,"Crime, Drama, Film-Noir",5.8,Average,74,Avg. Length Film
1956,Akasen chitai,Drama,7.9,Excellent,87,Avg. Length Film
1956,Alexander the Great,"Biography, Drama, History",5.8,Average,143,No Data
1956,The Ambassador's Daughter,"Comedy, Romance",6.0,Average,103,Avg. Length Film
1956,Anastasia,"Biography, Drama, History",7.0,Excellent,105,Avg. Length Film
1956,Anything Goes,Musical,6.2,Average,106,Avg. Length Film
1956,Aparajito,Drama,8.3,Excellent,110,Avg. Length Film
1956,Around the World in 80 Days,"Adventure, Comedy, Family",6.8,Average,175,No Data
1956,Attack,"Action, Drama, War",7.4,Excellent,107,Avg. Length Film
1956,Autumn Leaves,Drama,6.8,Average,107,Avg. Length Film
1956,Les aventures de Till L'Espiègle,"Adventure, Comedy",5.4,Average,84,Avg. Length Film
1956,Away All Boats,"Drama, War",6.3,Average,114,Avg. Length Film
1956,Baby Doll,Drama,7.4,Excellent,114,Avg. Length Film
1956,The Baby and the Battleship,Comedy,5.4,Average,96,Avg. Length Film
1956,Back from Eternity,"Adventure, Drama",6.6,Average,97,Avg. Length Film
1956,Backlash,"Mystery, Romance, Western",6.6,Average,84,Avg. Length Film
1956,The Bad Seed,"Crime, Drama, Horror",7.5,Excellent,129,No Data
1956,La banda degli onesti,Comedy,7.5,Excellent,106,Avg. Length Film
1956,Bandido!,"Action, Adventure, War",6.2,Average,92,Avg. Length Film
1956,Battle Stations,"Drama, War",5.9,Average,81,Avg. Length Film
1956,The Battle of the River Plate,"Action, Adventure, Drama",6.6,Average,119,Avg. Length Film
1956,The Beast of Hollow Mountain,"Horror, Romance, Sci-Fi",4.0,Average,79,Avg. Length Film
1956,The Best Things in Life Are Free,"Biography, Musical",5.9,Average,104,Avg. Length Film
1956,Between Heaven and Hell,"Drama, War",6.6,Average,94,Avg. Length Film
1956,Beyond Mombasa,"Action, Adventure, Mystery",5.8,Average,90,Avg. Length Film
1956,Beyond a Reasonable Doubt,"Crime, Drama, Film-Noir",7.0,Excellent,80,Avg. Length Film
1956,Bhowani Junction,"Adventure, Drama, History",6.4,Average,110,Avg. Length Film
1956,The Big Money,Comedy,5.4,Average,86,Avg. Length Film
1956,Il bigamo,Comedy,6.9,Average,110,Avg. Length Film
1956,Bigger Than Life,Drama,7.6,Excellent,95,Avg. Length Film
1956,The Birds and the Bees,"Comedy, Romance",5.4,Average,94,Avg. Length Film
1956,Biruma no tategoto,"Drama, Music, War",8.1,Excellent,116,Avg. Length Film
1956,The Black Sleep,"Horror, Sci-Fi",6.1,Average,82,Avg. Length Film
1956,The Black Tent,"Drama, War, Romance",5.2,Average,93,Avg. Length Film
1956,The Black Whip,Western,5.3,Average,81,Avg. Length Film
1956,Yield to the Night,Drama,7.1,Excellent,99,Avg. Length Film
1956,The Bold and the Brave,"Drama, War",6.0,Average,87,Avg. Length Film
1956,The Boss,"Crime, Drama, Film-Noir",6.4,Average,89,Avg. Length Film
1956,The Bottom of the Bottle,Drama,6.5,Average,88,Avg. Length Film
1956,The Brass Legend,"Action, Adventure, Drama",6.2,Average,79,Avg. Length Film
1956,The Brave One,"Drama, Family",6.6,Average,100,Avg. Length Film
1956,The Broken Star,"Romance, Western",5.8,Average,82,Avg. Length Film
1956,Bundle of Joy,"Comedy, Musical, Romance",6.2,Average,98,Avg. Length Film
1956,The Burning Hills,"Romance, Western",5.9,Average,94,Avg. Length Film
1956,Bus Stop,"Comedy, Drama, Romance",6.5,Average,96,Avg. Length Film
1956,C.I.D.,"Action, Crime, Musical",7.4,Excellent,146,No Data
1956,Calabuch,Comedy,7.4,Excellent,93,Avg. Length Film
1956,Calle Mayor,Drama,7.8,Excellent,99,Avg. Length Film
1956,Le chanteur de Mexico,"Musical, Music, Romance",5.3,Average,85,Avg. Length Film
1956,Canyon River,Western,6.0,Average,79,Avg. Length Film
1956,Carousel,"Drama, Fantasy, Musical",6.6,Average,128,No Data
1956,The Catered Affair,"Comedy, Drama, Romance",7.5,Excellent,94,Avg. Length Film
1956,Cette sacrée gamine,"Comedy, Musical, Romance",5.9,Average,86,Avg. Length Film
1956,Checkpoint,"Crime, Drama, Thriller",5.6,Average,86,Avg. Length Film
1956,Child in the House,Drama,6.1,Average,90,Avg. Length Film
1956,Chori Chori,"Musical, Romance",7.9,Excellent,158,No Data
1956,Cien,"Action, Drama",6.9,Average,98,Avg. Length Film
1956,Comanche,"Action, History, Romance",5.6,Average,87,Avg. Length Film
1956,Come Next Spring,Drama,7.0,Excellent,92,Avg. Length Film
1956,The Come On,"Drama, Film-Noir",6.1,Average,83,Avg. Length Film
1956,Congo Crossing,"Adventure, Crime, Drama",5.6,Average,85,Avg. Length Film
1956,The Conqueror,"Adventure, Biography, Hist",3.6,Average,111,Avg. Length Film
1956,Le couturier de ces dames,Comedy,6.1,Average,95,Avg. Length Film
1956,Crashing Las Vegas,"Action, Adventure, Comedy",6.0,Average,62,Avg. Length Film
1956,The Creature Walks Among Us,"Horror, Sci-Fi",5.8,Average,78,Avg. Length Film
1956,Crime Against Joe,"Crime, Film-Noir, Thriller",5.7,Average,70,Avg. Length Film
1956,Crime et châtiment,"Crime, Drama",6.5,Average,107,Avg. Length Film
1956,Crime in the Streets,"Action, Crime, Drama",6.6,Average,91,Avg. Length Film
1956,A Cry in the Night,"Crime, Drama, Film-Noir",6.1,Average,75,Avg. Length Film
1956,"Curucu, Beast of the Amazon","Adventure, Horror",3.7,Average,76,Avg. Length Film
1956,D-Day the Sixth of June,"Drama, Romance, War",6.0,Average,106,Avg. Length Film
1956,Dakota Incident,Western,6.0,Average,88,Avg. Length Film
1956,"Dance with Me, Henry",Comedy,5.9,Average,79,Avg. Length Film
1956,"Daniel Boone, Trail Blazer","Adventure, Biography, West",4.7,Average,76,Avg. Length Film
1956,Davy Crockett and the River Pirates,"Adventure, Comedy, Drama",6.8,Average,81,Avg. Length Film
1956,A Day of Fury,Western,6.3,Average,78,Avg. Length Film
1956,Death of a Scoundrel,"Crime, Drama, Film-Noir",6.9,Average,119,Avg. Length Film
1956,Diane,"Drama, History, Romance",6.2,Average,110,Avg. Length Film
1956,Dolina miru,"Drama, War",7.7,Excellent,82,Avg. Length Film
1956,Don't Knock the Rock,Music,5.7,Average,84,Avg. Length Film
1956,Dry Rot,Comedy,5.6,Average,87,Avg. Length Film
1956,Earth vs. the Flying Saucers,"Action, Sci-Fi, Thriller",6.4,Average,83,Avg. Length Film
1956,The Eddy Duchin Story,"Biography, Drama, Music",6.9,Average,123,No Data
1956,Elena et les hommes,"Comedy, Drama, Romance",6.3,Average,95,Avg. Length Film
1956,En effeuillant la marguerite,Comedy,6.0,Average,101,Avg. Length Film
1956,Et Dieu... créa la femme,"Drama, Romance",6.3,Average,95,Avg. Length Film
1956,Eyewitness,"Crime, Drama",6.2,Average,82,Avg. Length Film
