year,title,genre,avg_vote,movie_category,duration,length_category
1961,Out of the Shadow,Mystery,5.0,Average,61,Avg. Length Film
1961,Devil's Partner,Horror,5.0,Average,73,Avg. Length Film
1961,War Is Hell,"Drama, War",6.1,Average,81,Avg. Length Film
1961,Dúvad,Drama,7.0,Excellent,96,Avg. Length Film
1961,Obaltan,Drama,7.3,Excellent,110,Avg. Length Film
1961,Alyoshkina lyubov,"Comedy, Drama, Romance",7.3,Excellent,88,Avg. Length Film
1961,El analfabeto,Comedy,7.1,Excellent,128,No Data
1961,Atlas,"Action, Adventure, Drama",4.1,Average,79,Avg. Length Film
1961,Baltiyskoe nebo - 1 seriya,"Drama, History, War",6.7,Average,89,Avg. Length Film
1961,Banditi a Orgosolo,Drama,7.8,Excellent,95,Avg. Length Film
1961,Le capitaine Fracasse,"Action, Adventure",6.1,Average,108,Avg. Length Film
1961,Ce soir ou jamais,"Comedy, Drama",6.2,Average,104,Avg. Length Film
1961,Che gioia vivere,Comedy,6.6,Average,132,No Data
1961,Chistoe nebo,"Romance, War, Drama",7.2,Excellent,110,Avg. Length Film
1961,1-2-3-4 ou Les collants noirs,"Drama, Musical",6.2,Average,140,No Data
1961,In The Water... Which Makes Bubbles!...,"Comedy, Crime",5.7,Average,90,Avg. Length Film
1961,Les godelureaux,Drama,6.3,Average,99,Avg. Length Film
1961,Hand in Hand,"Drama, Family",7.2,Excellent,78,Avg. Length Film
1961,The Hellfire Club,Adventure,5.3,Average,94,Avg. Length Film
1961,Katok i skripka,Drama,7.5,Excellent,46,Short Film
1961,Il ladro di Bagdad,"Adventure, Family, Fantasy",6.3,Average,100,Avg. Length Film
1961,The Long and the Short and the Tall,"War, Drama",6.8,Average,110,Avg. Length Film
1961,The Marriage-Go-Round,Comedy,6.0,Average,98,Avg. Length Film
1961,Yûhi ni akai ore no kao,"Action, Crime",6.7,Average,82,Avg. Length Film
1961,The Naked Witch,Horror,3.1,Average,59,Short Film
1961,La notte,Drama,8.1,Excellent,122,No Data
1961,"Ostorozhno, babushka!","Comedy, Musical",6.8,Average,88,Avg. Length Film
1961,Paris nous appartient,"Drama, Mystery, Thriller",6.8,Average,141,No Data
1961,La princesse de Clèves,"Drama, History, Romance",5.9,Average,101,Avg. Length Film
1961,La ragazza con la valigia,"Drama, Romance",7.6,Excellent,121,No Data
1961,Shumnyy den,"Comedy, Romance",7.3,Excellent,101,Avg. Length Film
1961,Die toten Augen von London,"Crime, Horror, Mystery",6.4,Average,104,Avg. Length Film
1961,L'ultimo dei Vikinghi,"Action, Adventure, War",5.0,Average,103,Avg. Length Film
1961,Un taxi pour Tobrouk,"Drama, War",7.3,Excellent,95,Avg. Length Film
1961,Une aussi longue absence,Drama,6.9,Average,94,Avg. Length Film
1961,Viva l'Italia,"Drama, History",6.2,Average,129,No Data
1961,El mundo de los vampiros,Horror,5.5,Average,83,Avg. Length Film
1961,Amours célèbres,"Comedy, History, Romance",5.2,Average,130,No Data
1961,A cavallo della tigre,"Comedy, Drama",7.2,Excellent,109,Avg. Length Film
1961,Die Abenteuer des Grafen Bobby,Comedy,5.3,Average,94,Avg. Length Film
1961,The Absent Minded Professor,"Comedy, Family, Sci-Fi",6.8,Average,92,Avg. Length Film
1961,Accattone,Drama,7.8,Excellent,117,Avg. Length Film
1961,Ach Egon!,Comedy,5.4,Average,98,Avg. Length Film
1961,Ada,"Drama, Romance",6.7,Average,109,Avg. Length Film
1961,All Hands on Deck,"Comedy, Musical",5.7,Average,100,Avg. Length Film
1961,All in a Night's Work,Comedy,6.2,Average,94,Avg. Length Film
1961,Alye parusa,"Drama, Fantasy, Romance",7.1,Excellent,88,Avg. Length Film
1961,L'amant de cinq jours,"Comedy, Drama",6.2,Average,95,Avg. Length Film
1961,Anatomy of a Psycho,"Crime, Drama, Thriller",4.0,Average,75,Avg. Length Film
1961,Angel Baby,Drama,6.2,Average,97,Avg. Length Film
1961,L'année dernière à Marienbad,"Drama, Mystery",7.8,Excellent,94,Avg. Length Film
1961,Armored Command,"Drama, War",5.3,Average,99,Avg. Length Film
1961,L'assassino,"Crime, Thriller",7.0,Excellent,97,Avg. Length Film
1961,"Antinea, l'amante della città sepolta","Adventure, Fantasy",5.3,Average,105,Avg. Length Film
1961,Atlantis: The Lost Continent,"Adventure, Sci-Fi",5.6,Average,90,Avg. Length Film
1961,Le avventure di Mary Read,"Action, Adventure, Drama",5.5,Average,87,Avg. Length Film
1961,Bachelor Flat,Comedy,5.9,Average,91,Avg. Length Film
1961,Bachelor in Paradise,"Comedy, Romance",6.3,Average,109,Avg. Length Film
1961,Back Street,Drama,6.8,Average,107,Avg. Length Film
1961,Baltiyskoe nebo - 2 seriya,"Drama, History, War",6.5,Average,83,Avg. Length Film
1961,Bara roligt i Bullerbyn,"Adventure, Family",5.6,Average,75,Avg. Length Film
1961,Battle at Bloody Beach,"Drama, War",5.6,Average,83,Avg. Length Film
1961,The Beast of Yucca Flats,"Horror, Sci-Fi",2.1,Poor,54,Short Film
1961,The American Beauty,Comedy,6.4,Average,104,Avg. Length Film
1961,The Best of Enemies,"Adventure, Comedy, War",6.8,Average,104,Avg. Length Film
1961,The Big Gamble,"Action, Adventure, Comedy",5.7,Average,100,Avg. Length Film
1961,The Big Show,Drama,5.5,Average,113,Avg. Length Film
1961,Blast of Silence,"Crime, Drama, Thriller",7.6,Excellent,77,Avg. Length Film
1961,Bloodlust!,"Horror, Thriller",3.5,Average,68,Avg. Length Film
1961,Blue Hawaii,"Comedy, Musical",6.1,Average,102,Avg. Length Film
1961,Breakfast at Tiffany's,"Comedy, Drama, Romance",7.7,Excellent,115,Avg. Length Film
1961,La bride sur le cou,Comedy,5.8,Average,85,Avg. Length Film
1961,Bridge to the Sun,"Drama, Romance, War",7.1,Excellent,113,Avg. Length Film
1961,Bussen,"Comedy, Drama",6.9,Average,79,Avg. Length Film
1961,Buta to gunkan,"Action, Comedy, Crime",7.5,Excellent,108,Avg. Length Film
1961,By Love Possessed,Drama,5.5,Average,115,Avg. Length Film
1961,The Canadians,Western,5.2,Average,85,Avg. Length Film
1961,Carry on Regardless,Comedy,6.1,Average,90,Avg. Length Film
1961,The Cat Burglar,"Crime, Drama, Thriller",6.3,Average,65,Avg. Length Film
1961,Le cave se rebiffe,"Comedy, Crime",7.1,Excellent,98,Avg. Length Film
1961,Chelovek niotkuda,"Adventure, Comedy, Fantasy",6.4,Average,81,Avg. Length Film
1961,The Singer Not the Song,"Drama, Western",6.3,Average,132,No Data
1961,The Children's Hour,"Drama, Romance",7.8,Excellent,108,Avg. Length Film
