year,title,genre,avg_vote,movie_category,duration,length_category
1914,Maudite soit la guerre,"Drama, War",6.7,Average,50,Short Film
1914,"Home, Sweet Home",Drama,5.7,Average,55,Short Film
1914,The Avenging Conscience: or 'Thou Shalt Not Kill',"Crime, Drama, Horror",6.5,Average,78,Avg. Length Film
1914,The Bargain,Western,6.6,Average,70,Avg. Length Film
1914,Cabiria,"Adventure, Drama, History",7.1,Excellent,148,No Data
1914,Cinderella,"Fantasy, Drama",6.1,Average,52,Short Film
1914,Fantômas contre Fantômas,"Crime, Drama",7.0,Excellent,59,Short Film
1914,Le faux magistrat,"Crime, Drama",6.9,Average,70,Avg. Length Film
1914,A Florida Enchantment,Comedy,5.9,Average,63,Avg. Length Film
1914,Det hemmelighedsfulde X,"Drama, Mystery",7.0,Excellent,84,Avg. Length Film
1914,"His Majesty, the Scarecrow of Oz","Family, Fantasy, Adventure",5.2,Average,59,Short Film
1914,In the Land of the Head Hunters,"Drama, History",5.9,Average,65,Avg. Length Film
1914,Judith of Bethulia,Drama,6.1,Average,61,Avg. Length Film
1914,The Patchwork Girl of Oz,"Adventure, Family, Fantasy",5.5,Average,81,Avg. Length Film
1914,The Perils of Pauline,"Action, Adventure, Drama",6.4,Average,199,No Data
1914,The Squaw Man,"Action, Drama, Romance",5.8,Average,74,Avg. Length Film
1914,Tess of the Storm Country,Drama,6.3,Average,80,Avg. Length Film
1914,Tillie's Punctured Romance,Comedy,6.3,Average,82,Avg. Length Film
1914,The Virginian,Western,5.6,Average,55,Short Film
1914,The Wishing Ring: An Idyll of Old England,"Comedy, Drama",6.6,Average,54,Short Film
1914,The Wrath of the Gods,"Drama, Romance",5.7,Average,56,Short Film
