year,title,genre,avg_vote,movie_category,duration,length_category
1983,"Another Time, Another Place",Drama,6.5,Average,118,Avg. Length Film
1983,Tian can bian,"Action, Mystery",7.0,Excellent,89,Avg. Length Film
1983,Mi ni te gong dui,"Action, Adventure, Comedy",4.8,Average,90,Avg. Length Film
1983,Skullduggery,"Comedy, Horror",2.4,Poor,95,Avg. Length Film
1983,The Final Terror,Horror,5.1,Average,82,Avg. Length Film
1983,Olivia,"Crime, Horror, Mystery",5.0,Average,80,Avg. Length Film
1983,Play Dead,"Drama, Horror",3.8,Average,86,Avg. Length Film
1983,Shao Lin yu Wu Dang,Action,7.1,Excellent,87,Avg. Length Film
1983,Sweet Sixteen,"Horror, Thriller",5.2,Average,90,Avg. Length Film
1983,Jui gwai chat hung,"Adventure, Comedy, Horror",3.9,Average,87,Avg. Length Film
1983,Abuse,"Biography, Drama",6.1,Average,94,Avg. Length Film
1983,"Adamo ed Eva, la prima storia d'amore","Adventure, Drama, Fantasy",4.3,Average,91,Avg. Length Film
1983,Au clair de la lune,"Drama, Comedy",6.9,Average,92,Avg. Length Film
1983,Der Aufenthalt,Drama,6.5,Average,102,Avg. Length Film
1983,Banzaï,"Adventure, Comedy",5.9,Average,102,Avg. Length Film
1983,Le battant,"Crime, Drama, Thriller",6.3,Average,121,No Data
1983,Better Late Than Never,Comedy,5.8,Average,89,Avg. Length Film
1983,Bonnie e Clyde all'italiana,"Comedy, Crime",5.7,Average,97,Avg. Length Film
1983,Camminacammina,"Drama, History",6.7,Average,171,No Data
1983,Cane e gatto,"Comedy, Crime",5.8,Average,101,Avg. Length Film
1983,Ciao nemico,"Comedy, War",5.4,Average,82,Avg. Length Film
1983,Covek sa cetiri noge,Comedy,7.0,Excellent,97,Avg. Length Film
1983,Danton,"Biography, Drama, History",7.5,Excellent,136,No Data
1983,Le démon dans l'île,"Fantasy, Horror, Mystery",6.1,Average,102,Avg. Length Film
1983,Die Erben,Drama,6.5,Average,97,Avg. Length Film
1983,Eureka,"Drama, Thriller",6.0,Average,130,No Data
1983,Viadukt,"Crime, Drama",5.9,Average,105,Avg. Length Film
1983,Die flambierte Frau,Drama,6.1,Average,106,Avg. Length Film
1983,Frightmare,"Comedy, Horror",4.5,Average,86,Avg. Length Film
1983,Gian Burrasca,Comedy,5.7,Average,90,Avg. Length Film
1983,Gib Gas - Ich will Spaß!,"Music, Comedy",4.2,Average,91,Avg. Length Film
1983,La guerra del ferro: Ironmaster,"Action, Adventure",4.6,Average,90,Avg. Length Film
1983,Hajji Washington,"Biography, Comedy, Drama",7.1,Excellent,98,Avg. Length Film
1983,Heat and Dust,"Drama, Romance",6.6,Average,130,No Data
1983,L'homme blessé,"Crime, Drama, Romance",6.9,Average,109,Avg. Length Film
1983,Die Insel der blutigen Plantage,"Adventure, Drama, Thriller",4.7,Average,88,Avg. Length Film
1983,Inspektor GAI,Drama,7.1,Excellent,79,Avg. Length Film
1983,"Io, Chiara e lo scuro","Comedy, Romance",6.8,Average,103,Avg. Length Film
1983,J'ai épousé une ombre,"Drama, Romance, Thriller",6.5,Average,110,Avg. Length Film
1983,Julie Darling,"Drama, Thriller, Horror",6.2,Average,100,Avg. Length Film
1983,Karate po polsku,Drama,5.7,Average,88,Avg. Length Film
1983,"Krasnye kolokola, film vtoroy - Ya videl rozhdenie ","Drama, Western",6.7,Average,139,No Data
1983,Yang guo yu xiao long nu,"Action, Fantasy, Romance",6.0,Average,92,Avg. Length Film
1983,Ferestadeh,Drama,6.6,Average,103,Avg. Length Film
1983,Mongrel,Horror,4.4,Average,88,Avg. Length Film
1983,Mortelle randonnée,"Crime, Mystery, Romance",7.2,Excellent,120,No Data
1983,Femmes,Drama,4.5,Average,86,Avg. Length Film
1983,Nana,"Comedy, Drama",4.4,Average,92,Avg. Length Film
1983,Narayama bushikô,Drama,7.9,Excellent,130,No Data
