year,title,genre,avg_vote,movie_category,duration,length_category
1934,As the Earth Turns,Drama,6.3,Average,73,Avg. Length Film
1934,El compadre Mendoza,"Drama, War",7.8,Excellent,85,Avg. Length Film
1934,Murder in the Private Car,"Mystery, Romance",6.3,Average,63,Avg. Length Film
1934,Waltzes from Vienna,"Biography, Music, Romance",6.0,Average,81,Avg. Length Film
1934,The Woman Condemned,"Crime, Drama, Mystery",4.4,Average,66,Avg. Length Film
1934,'Neath the Arizona Skies,"Action, Adventure, Romance",5.1,Average,52,Short Film
1934,365 Nights in Hollywood,"Comedy, Music, Romance",5.7,Average,77,Avg. Length Film
1934,6 Day Bike Rider,Comedy,6.1,Average,69,Avg. Length Film
1934,The Affairs of Cellini,"Comedy, Drama, History",6.0,Average,79,Avg. Length Film
1934,The Age of Innocence,"Drama, Romance",6.3,Average,81,Avg. Length Film
1934,Angèle,Drama,7.2,Excellent,145,No Data
1934,Anne of Green Gables,"Comedy, Drama, Family",7.0,Excellent,78,Avg. Length Film
1934,L'Atalante,"Comedy, Drama, Romance",7.8,Excellent,89,Avg. Length Film
1934,Babbitt,Drama,6.1,Average,74,Avg. Length Film
1934,Babes in Toyland,"Comedy, Family, Fantasy",7.3,Excellent,77,Avg. Length Film
1934,"Baby, Take a Bow","Comedy, Drama, Family",6.7,Average,76,Avg. Length Film
1934,Bachelor Bait,"Comedy, Romance",6.2,Average,74,Avg. Length Film
1934,The Barretts of Wimpole Street,"Biography, Drama, Romance",7.0,Excellent,109,Avg. Length Film
1934,Bedside,"Drama, Romance",6.2,Average,66,Avg. Length Film
1934,Belle of the Nineties,"Comedy, Drama, Musical",6.5,Average,73,Avg. Length Film
1934,The Big Shakedown,"Crime, Drama",6.4,Average,64,Avg. Length Film
1934,Big Hearted Herbert,Comedy,6.2,Average,59,Short Film
1934,The Black Cat,"Adventure, Crime, Horror",7.0,Excellent,65,Avg. Length Film
1934,Black Moon,"Drama, Horror",6.1,Average,68,Avg. Length Film
1934,Blind Date,"Comedy, Romance",6.0,Average,72,Avg. Length Film
1934,Blue Steel,"Action, Adventure, Drama",5.4,Average,54,Short Film
1934,Bolero,"Drama, Music",6.7,Average,85,Avg. Length Film
1934,Born to Be Bad,"Drama, Romance",6.3,Average,62,Avg. Length Film
1934,Bottoms Up,"Comedy, Drama, Musical",5.7,Average,85,Avg. Length Film
1934,Bright Eyes,"Comedy, Drama, Family",7.3,Excellent,85,Avg. Length Film
1934,British Agent,"Drama, History, Romance",6.3,Average,80,Avg. Length Film
1934,Broadway Bill,"Comedy, Drama",6.7,Average,104,Avg. Length Film
1934,Bulldog Drummond Strikes Back,"Comedy, Mystery",7.1,Excellent,83,Avg. Length Film
