year,title,genre,avg_vote,movie_category,duration,length_category
2018,The Other Side of the Wind,Drama,6.9,Average,122,No Data
2018,Kaminnyy khrest,Drama,7.3,Excellent,80,Avg. Length Film
2018,Fahrenheit 451,"Drama, Sci-Fi, Thriller",4.9,Average,100,Avg. Length Film
2018,Nappily Ever After,"Comedy, Drama, Romance",6.4,Average,98,Avg. Length Film
2018,A Million Little Pieces,Drama,6.5,Average,113,Avg. Length Film
2018,Super Troopers 2,"Comedy, Crime, Mystery",6.1,Average,99,Avg. Length Film
2018,Dukun,"Horror, Thriller",6.9,Average,108,Avg. Length Film
2018,Back Roads,"Crime, Drama, Thriller",7.0,Excellent,101,Avg. Length Film
2018,Loro,"Biography, Drama",6.7,Average,151,No Data
2018,Killer in Law,Thriller,5.1,Average,90,Avg. Length Film
2018,Suspiria,"Fantasy, Horror, Mystery",6.8,Average,152,No Data
2018,Hometown Killer,Thriller,5.8,Average,87,Avg. Length Film
2018,At the Door,Horror,6.1,Average,99,Avg. Length Film
2018,Winchester,"Biography, Drama, Fantasy",5.4,Average,99,Avg. Length Film
2018,Farming,Drama,5.5,Average,101,Avg. Length Film
2018,Death Wish,"Action, Crime, Drama",6.4,Average,107,Avg. Length Film
2018,First Man,"Biography, Drama, History",7.3,Excellent,141,No Data
2018,Beautiful Boy,"Biography, Drama",7.3,Excellent,120,No Data
2018,Where Hands Touch,"Drama, Romance, War",6.0,Average,122,No Data
2018,Holmes & Watson,"Comedy, Crime, Mystery",3.8,Average,90,Avg. Length Film
2018,Den of Thieves,"Action, Crime, Drama",7.0,Excellent,140,No Data
2018,Venom,"Action, Sci-Fi, Thriller",6.7,Average,112,Avg. Length Film
2018,London Fields,"Crime, Mystery, Thriller",4.3,Average,118,Avg. Length Film
2018,The Strangers: Prey at Night,Horror,5.2,Average,85,Avg. Length Film
2018,The Guernsey Literary and Potato Peel Pie Society,"Drama, History, Romance",7.4,Excellent,124,No Data
2018,The Happytime Murders,"Action, Comedy, Crime",5.4,Average,91,Avg. Length Film
2018,The Man Who Killed Don Quixote,"Adventure, Comedy, Drama",6.4,Average,132,No Data
2018,Tomb Raider,"Action, Adventure, Fantasy",6.3,Average,119,Avg. Length Film
2018,Mapplethorpe,"Biography, Drama",6.1,Average,102,Avg. Length Film
2018,12 Strong,"Action, Drama, History",6.6,Average,130,No Data
2018,2050,"Drama, Fantasy, Sci-Fi",5.4,Average,104,Avg. Length Film
2018,Mute,"Mystery, Sci-Fi, Thriller",5.4,Average,126,No Data
2018,Aquaman,"Action, Adventure, Fantasy",7.0,Excellent,143,No Data
2018,Halloween,"Horror, Thriller",6.6,Average,106,Avg. Length Film
