year,title,genre,avg_vote,movie_category,duration,length_category
1924,L'Hirondelle et la Mésange,Drama,7.1,Excellent,80,Avg. Length Film
1924,Leap Year,Comedy,6.1,Average,56,Short Film
1924,Gösta Berlings saga,"Drama, Romance",7.1,Excellent,183,No Data
1924,Sylvester,Drama,6.2,Average,66,Avg. Length Film
1924,Das Wachsfigurenkabinett,"Fantasy, Horror",6.7,Average,65,Avg. Length Film
1924,Aelita,"Adventure, Drama, Fantasy",6.5,Average,111,Avg. Length Film
1924,America,"Drama, History, War",6.4,Average,141,No Data
1924,Beau Brummel,"Drama, History, Romance",6.7,Average,135,No Data
1924,Captain January,Drama,6.9,Average,64,Avg. Length Film
1924,Dorothy Vernon of Haddon Hall,"Drama, History, Romance",6.8,Average,135,No Data
1924,The Enchanted Cottage,Drama,6.5,Average,70,Avg. Length Film
1924,The Family Secret,Drama,6.3,Average,70,Avg. Length Film
1924,Die Finanzen des Großherzogs,Comedy,6.5,Average,80,Avg. Length Film
1924,Forbidden Paradise,Comedy,6.3,Average,76,Avg. Length Film
1924,Girl Shy,"Comedy, Romance",7.7,Excellent,87,Avg. Length Film
1924,He Who Gets Slapped,"Drama, Romance, Thriller",7.8,Excellent,95,Avg. Length Film
1924,Her Night of Romance,"Comedy, Romance",6.8,Average,70,Avg. Length Film
1924,Hot Water,Comedy,7.2,Excellent,60,Avg. Length Film
1924,L'inhumaine,"Adventure, Drama, Mystery",7.2,Excellent,135,No Data
1924,The Iron Horse,"History, Romance, Western",7.2,Excellent,150,No Data
1924,Isn't Life Wonderful,"Drama, Romance",7.0,Excellent,115,Avg. Length Film
1924,Janice Meredith,"Drama, History, Romance",5.7,Average,153,No Data
1924,Kean,Drama,6.7,Average,136,No Data
1924,Der letzte Mann,Drama,8.1,Excellent,77,Avg. Length Film
1924,Manhandled,"Drama, Comedy",6.5,Average,75,Avg. Length Film
1924,The Marriage Circle,Comedy,7.2,Excellent,85,Avg. Length Film
1924,Michael,"Drama, Romance",7.1,Excellent,93,Avg. Length Film
1924,Monsieur Beaucaire,"Drama, Romance",5.8,Average,106,Avg. Length Film
1924,The Navigator,"Action, Comedy, Romance",7.7,Excellent,59,Short Film
1924,Neobychainye priklyucheniya mistera Vesta v strane ,Comedy,6.6,Average,94,Avg. Length Film
1924,Die Nibelungen: Kriemhilds Rache,"Adventure, Drama, Fantasy",8.0,Excellent,129,No Data
1924,Die Nibelungen: Siegfried,"Adventure, Drama, Fantasy",8.1,Excellent,143,No Data
1924,Orlacs Hände,"Crime, Horror, Mystery",7.0,Excellent,92,Avg. Length Film
1924,Papirosnitsa ot Mosselproma,"Comedy, Romance",6.9,Average,78,Avg. Length Film
1924,Peter Pan,"Adventure, Fantasy, Family",7.1,Excellent,105,Avg. Length Film
1924,The Red Lily,Drama,7.1,Excellent,81,Avg. Length Film
1924,Romola,"Drama, History",6.4,Average,106,Avg. Length Film
1924,The Sea Hawk,"Adventure, Drama, Romance",7.1,Excellent,123,No Data
1924,Secrets,Drama,5.5,Average,108,Avg. Length Film
1924,Sherlock Jr.,"Action, Comedy, Romance",8.2,Excellent,45,Short Film
1924,The Thief of Bagdad,"Adventure, Family, Fantasy",7.8,Excellent,155,No Data
1924,The White Shadow,Drama,6.3,Average,82,Avg. Length Film
1924,Wild Oranges,"Drama, Romance",6.8,Average,88,Avg. Length Film
1924,Wine of Youth,"Comedy, Drama",6.0,Average,72,Avg. Length Film
1924,Yolanda,Romance,6.1,Average,74,Avg. Length Film
1924,Greed,"Drama, Thriller, Western",8.1,Excellent,140,No Data
1924,Die Stadt ohne Juden,Drama,6.5,Average,80,Avg. Length Film
1924,Une vie sans joie,Drama,6.3,Average,84,Avg. Length Film
