year,title,genre,avg_vote,movie_category,duration,length_category
1950,Doña Diabla,Drama,7.3,Excellent,95,Avg. Length Film
1950,Ambush,Western,6.5,Average,90,Avg. Length Film
1950,The Astonished Heart,"Drama, Romance",6.1,Average,85,Avg. Length Film
1950,Aventurera,"Drama, Musical",7.6,Excellent,101,Avg. Length Film
1950,Black Hand,"Crime, Film-Noir, Thriller",6.4,Average,92,Avg. Length Film
1950,Domani è troppo tardi,Drama,6.9,Average,101,Avg. Length Film
1950,Domenica d'agosto,"Comedy, Drama",7.1,Excellent,88,Avg. Length Film
1950,Francis,"Comedy, Drama, Family",6.5,Average,91,Avg. Length Film
1950,Guilty of Treason,"Biography, Drama, History",5.6,Average,86,Avg. Length Film
1950,Kubanskie kazaki,"Comedy, Musical",6.7,Average,112,Avg. Length Film
1950,Lúdas Matyi,"Comedy, Drama",7.1,Excellent,107,Avg. Length Film
1950,Manèges,Drama,7.0,Excellent,91,Avg. Length Film
1950,La Marie du port,"Drama, Romance",6.8,Average,88,Avg. Length Film
1950,No Man of Her Own,"Drama, Film-Noir",7.4,Excellent,98,Avg. Length Film
1950,No desearás la mujer de tu hijo,Drama,7.6,Excellent,113,Avg. Length Film
1950,Orphée,"Fantasy, Drama, Romance",8.0,Excellent,95,Avg. Length Film
1950,Padenie Berlina,"Drama, War",6.1,Average,167,No Data
1950,El portero,"Comedy, Drama",7.2,Excellent,113,Avg. Length Film
1950,Rock Island Trail,"Action, Adventure, Western",6.4,Average,90,Avg. Length Film
1950,"Stromboli, terra di Dio",Drama,7.3,Excellent,107,Avg. Length Film
1950,The Torch,"Action, Adventure, Comedy",5.7,Average,83,Avg. Length Film
1950,Under My Skin,"Drama, Sport, Thriller",6.7,Average,86,Avg. Length Film
1950,Vulcano,Drama,6.8,Average,106,Avg. Length Film
1950,Woman in Hiding,"Crime, Drama, Film-Noir",6.9,Average,92,Avg. Length Film
1950,47 morto che parla,Comedy,7.0,Excellent,84,Avg. Length Film
1950,711 Ocean Drive,"Crime, Drama, Film-Noir",6.9,Average,102,Avg. Length Film
1950,Abbott and Costello in the Foreign Legion,"Adventure, Comedy",6.6,Average,80,Avg. Length Film
1950,The Admiral Was a Lady,"Comedy, Romance",5.9,Average,87,Avg. Length Film
1950,All About Eve,Drama,8.2,Excellent,138,No Data
1950,Le château de verre,"Drama, Romance",6.1,Average,99,Avg. Length Film
1950,American Guerrilla in the Philippines,"Drama, War",6.1,Average,105,Avg. Length Film
1950,Annie Get Your Gun,"Biography, Comedy, Musical",6.9,Average,107,Avg. Length Film
1950,Apartado de correos 1001,Crime,6.8,Average,90,Avg. Length Film
1950,Armored Car Robbery,"Action, Adventure, Crime",7.0,Excellent,67,Avg. Length Film
1950,The Asphalt Jungle,"Crime, Drama, Film-Noir",7.9,Excellent,112,Avg. Length Film
1950,At War with the Army,"Comedy, Musical, War",5.7,Average,93,Avg. Length Film
1950,Atom Man vs. Superman,Sci-Fi,7.0,Excellent,252,No Data
1950,Baba Amin,"Comedy, Drama, Fantasy",6.6,Average,106,Avg. Length Film
1950,Backfire,"Crime, Film-Noir, Mystery",6.6,Average,91,Avg. Length Film
1950,The Baron of Arizona,"Biography, Crime, Drama",7.0,Excellent,97,Avg. Length Film
1950,Barricade,"Romance, Western",6.0,Average,77,Avg. Length Film
1950,La beauté du diable,"Comedy, Drama, Fantasy",7.4,Excellent,96,Avg. Length Film
1950,Bells of Coronado,"Thriller, Western",6.3,Average,67,Avg. Length Film
1950,Between Midnight and Dawn,"Crime, Drama, Film-Noir",6.6,Average,89,Avg. Length Film
1950,Beware of Blondie,Comedy,6.7,Average,64,Avg. Length Film
1950,The Big Hangover,Comedy,6.0,Average,82,Avg. Length Film
1950,The Big Lift,"Drama, War",6.5,Average,120,No Data
1950,Highway 301,"Crime, Drama, Film-Noir",6.8,Average,83,Avg. Length Film
1950,The Black Rose,"Adventure, History, Romanc",6.3,Average,120,No Data
1950,Blackout,"Crime, Drama, Mystery",5.7,Average,73,Avg. Length Film
1950,Blonde Dynamite,"Comedy, Crime",6.4,Average,66,Avg. Length Film
1950,Blondie's Hero,Comedy,6.4,Average,67,Avg. Length Film
1950,The Blue Lamp,"Crime, Drama, Thriller",6.9,Average,84,Avg. Length Film
1950,Blues Busters,"Comedy, Musical",6.6,Average,67,Avg. Length Film
1950,Bomba and the Hidden City,"Action, Adventure, Drama",5.7,Average,71,Avg. Length Film
1950,Borderline,"Crime, Drama, Film-Noir",6.1,Average,88,Avg. Length Film
1950,Born to Be Bad,"Drama, Film-Noir",6.7,Average,94,Avg. Length Film
1950,Born Yesterday,"Comedy, Drama, Romance",7.6,Excellent,103,Avg. Length Film
1950,Branded,"Action, Adventure, Drama",6.7,Average,104,Avg. Length Film
1950,The Breaking Point,"Crime, Drama, Film-Noir",7.5,Excellent,97,Avg. Length Film
1950,Breakthrough,"Drama, War",6.7,Average,91,Avg. Length Film
1950,Bright Leaf,"Drama, Romance",6.6,Average,110,Avg. Length Film
1950,Broken Arrow,"Drama, Romance, Western",7.2,Excellent,93,Avg. Length Film
1950,Buccaneer's Girl,"Action, Adventure, Comedy",6.1,Average,77,Avg. Length Film
1950,Bunco Squad,"Crime, Drama, Mystery",6.2,Average,67,Avg. Length Film
1950,Café Paradis,Drama,7.2,Excellent,97,Avg. Length Film
1950,Cage of Gold,"Crime, Drama",6.3,Average,83,Avg. Length Film
1950,Caged,"Crime, Drama, Film-Noir",7.7,Excellent,96,Avg. Length Film
1950,Cairo Road,"Drama, Crime",5.7,Average,83,Avg. Length Film
1950,Il cammino della speranza,"Adventure, Drama",7.5,Excellent,105,Avg. Length Film
1950,Captive Girl,Adventure,6.2,Average,73,Avg. Length Film
1950,The Capture,"Crime, Drama, Western",5.9,Average,91,Avg. Length Film
1950,The Cariboo Trail,Western,6.0,Average,81,Avg. Length Film
1950,Casimir,Comedy,5.3,Average,87,Avg. Length Film
1950,Chain Lightning,"Action, Adventure, Drama",6.1,Average,94,Avg. Length Film
1950,Champagne for Caesar,"Comedy, Romance",7.4,Excellent,99,Avg. Length Film
1950,Chance of a Lifetime,"Comedy, Drama",6.8,Average,89,Avg. Length Film
1950,Cheaper by the Dozen,"Comedy, Drama, Family",7.0,Excellent,86,Avg. Length Film
1950,Cinderella,"Animation, Family, Fantasy",7.3,Excellent,74,Avg. Length Film
1950,The Clouded Yellow,"Crime, Drama, Mystery",6.9,Average,95,Avg. Length Film
1950,Colt .45,Western,6.0,Average,74,Avg. Length Film
1950,Comanche Territory,"Adventure, Romance, Wester",5.7,Average,76,Avg. Length Film
1950,Convicted,"Action, Crime, Drama",6.8,Average,91,Avg. Length Film
1950,Copper Canyon,Western,6.3,Average,84,Avg. Length Film
1950,Crisis,"Crime, Drama, Thriller",6.7,Average,95,Avg. Length Film
1950,Cronaca di un amore,"Crime, Drama, Romance",7.1,Excellent,98,Avg. Length Film
1950,Cudotvorni mac,"Fantasy, Adventure",7.9,Excellent,101,Avg. Length Film
1950,Cyrano de Bergerac,"Adventure, Drama, Romance",7.5,Excellent,113,Avg. Length Film
1950,Dakota Lil,"Action, Adventure, Music",5.7,Average,88,Avg. Length Film
1950,Dallas,"Romance, Western",6.3,Average,94,Avg. Length Film
1950,The Damned Don't Cry,"Crime, Drama, Film-Noir",7.2,Excellent,103,Avg. Length Film
1950,Dance Hall,Drama,6.4,Average,80,Avg. Length Film
1950,Dark City,"Crime, Drama, Film-Noir",6.7,Average,98,Avg. Length Film
1950,The Daughter of Rosie O'Grady,"Comedy, Musical",6.7,Average,104,Avg. Length Film
1950,"Davy Crockett, Indian Scout","Adventure, Western",5.5,Average,71,Avg. Length Film
1950,The Desert Hawk,"Action, Adventure, Romance",5.5,Average,77,Avg. Length Film
1950,Destination Moon,"Adventure, Drama, Sci-Fi",6.3,Average,92,Avg. Length Film
1950,Destination Murder,"Crime, Drama, Film-Noir",6.0,Average,72,Avg. Length Film
1950,Devil's Doorway,"Romance, Western",7.3,Excellent,84,Avg. Length Film
1950,Un día de vida,"Drama, Romance, War",7.2,Excellent,95,Avg. Length Film
1950,Dial 1119,"Film-Noir, Thriller",6.7,Average,75,Avg. Length Film
1950,Das doppelte Lottchen,"Family, Comedy",7.0,Excellent,105,Avg. Length Film
1950,Double Confession,"Crime, Drama",6.4,Average,80,Avg. Length Film
1950,Double Deal,"Drama, Film-Noir, Mystery",6.0,Average,64,Avg. Length Film
1950,Duchess of Idaho,"Comedy, Musical, Romance",6.5,Average,98,Avg. Length Film
1950,Dynamite Pass,"Action, Drama, Music",6.1,Average,61,Avg. Length Film
1950,The Eagle and the Hawk,Western,6.0,Average,104,Avg. Length Film
1950,Edge of Doom,"Drama, Film-Noir",6.4,Average,99,Avg. Length Film
1950,The Elusive Pimpernel,"Adventure, Drama, Romance",6.2,Average,109,Avg. Length Film
1950,Les enfants terribles,Drama,7.1,Excellent,105,Avg. Length Film
1950,Experiment Alcatraz,"Crime, Mystery",5.7,Average,57,Short Film
1950,Fancy Pants,"Comedy, Musical, Western",6.6,Average,92,Avg. Length Film
1950,Father Is a Bachelor,"Comedy, Family",6.8,Average,83,Avg. Length Film
1950,Father of the Bride,"Comedy, Romance",7.2,Excellent,92,Avg. Length Film
1950,The Fireball,Drama,5.7,Average,84,Avg. Length Film
1950,The Flame and the Arrow,"Adventure, Drama, History",7.0,Excellent,88,Avg. Length Film
1950,Flicka och hyacinter,"Drama, Mystery",7.6,Excellent,89,Avg. Length Film
1950,The Flying Saucer,"Sci-Fi, Thriller",3.6,Average,69,Avg. Length Film
1950,For Heaven's Sake,"Comedy, Drama, Fantasy",6.4,Average,92,Avg. Length Film
1950,Fortunes of Captain Blood,"Action, Adventure, Romance",5.8,Average,91,Avg. Length Film
1950,"Francesco, giullare di Dio","Biography, Drama, History",7.4,Excellent,85,Avg. Length Film
1950,Frenchie,"Romance, Western",6.3,Average,81,Avg. Length Film
1950,The Fuller Brush Girl,"Action, Adventure, Comedy",6.7,Average,85,Avg. Length Film
1950,The Furies,"Drama, Romance, Western",7.3,Excellent,109,Avg. Length Film
1950,Gambling House,"Crime, Drama, Film-Noir",6.1,Average,80,Avg. Length Film
1950,The Glass Menagerie,Drama,7.1,Excellent,107,Avg. Length Film
1950,Gone to Earth,"Drama, Romance",7.1,Excellent,110,Avg. Length Film
1950,The Good Humor Man,"Action, Adventure, Comedy",6.5,Average,80,Avg. Length Film
1950,O Grande Elias,Comedy,7.0,Excellent,118,Avg. Length Film
1950,The Great Jewel Robber,"Adventure, Crime, Drama",6.6,Average,91,Avg. Length Film
1950,State Secret,"Drama, Romance, Thriller",7.1,Excellent,104,Avg. Length Film
1950,The Great Rupert,"Comedy, Family",6.6,Average,87,Avg. Length Film
1950,Guilty Bystander,"Crime, Drama, Film-Noir",6.0,Average,91,Avg. Length Film
1950,Gun Crazy,"Crime, Drama, Film-Noir",7.6,Excellent,87,Avg. Length Film
1950,The Gunfighter,Western,7.7,Excellent,85,Avg. Length Film
1950,Gunman in the Streets,"Crime, Drama",6.7,Average,86,Avg. Length Film
1950,The Happiest Days of Your Life,Comedy,7.3,Excellent,81,Avg. Length Film
1950,The Happy Years,"Comedy, Romance, Sport",6.8,Average,110,Avg. Length Film
1950,Harriet Craig,Drama,7.3,Excellent,94,Avg. Length Film
1950,Harvey,"Comedy, Drama, Fantasy",7.9,Excellent,104,Avg. Length Film
1950,High Lonesome,Western,5.4,Average,81,Avg. Length Film
1950,Highly Dangerous,"Action, Thriller",5.9,Average,90,Avg. Length Film
1950,Hot Rod,"Action, Drama",6.3,Average,61,Avg. Length Film
1950,House by the River,"Crime, Drama, Film-Noir",7.2,Excellent,83,Avg. Length Film
1950,Hunt the Man Down,"Crime, Film-Noir, Mystery",6.4,Average,69,Avg. Length Film
1950,I Was a Shoplifter,"Crime, Drama, Film-Noir",6.5,Average,74,Avg. Length Film
1950,In a Lonely Place,"Drama, Film-Noir, Mystery",8.0,Excellent,94,Avg. Length Film
1950,The Invisible Monster,"Action, Adventure, Crime",4.0,Average,167,No Data
1950,The Iroquois Trail,"Action, Adventure, Drama",6.1,Average,86,Avg. Length Film
1950,It's a Small World,Drama,6.2,Average,74,Avg. Length Film
1950,The Jackie Robinson Story,"Biography, Drama, Sport",6.4,Average,77,Avg. Length Film
1950,The Jackpot,Comedy,6.9,Average,85,Avg. Length Film
1950,Julius Caesar,"Drama, History",6.5,Average,106,Avg. Length Film
1950,Justice est faite,Drama,7.0,Excellent,105,Avg. Length Film
1950,Das kalte Herz,"Family, Fantasy, Romance",7.4,Excellent,106,Avg. Length Film
1950,Kansas Raiders,Western,6.2,Average,80,Avg. Length Film
1950,Kaunis Veera eli ballaadi Saimaalta,"Comedy, Musical",6.0,Average,82,Avg. Length Film
1950,Key to the City,"Comedy, Romance",6.4,Average,101,Avg. Length Film
1950,The Kid from Texas,Western,6.4,Average,78,Avg. Length Film
1950,Kill the Umpire,"Comedy, Sport",6.6,Average,78,Avg. Length Film
1950,Killer Shark,Adventure,4.3,Average,76,Avg. Length Film
1950,The Killer That Stalked New York,"Drama, Film-Noir, Thriller",6.4,Average,79,Avg. Length Film
1950,Kim,"Adventure, Drama, Family",6.6,Average,113,Avg. Length Film
1950,King Solomon's Mines,"Action, Adventure, Romance",6.8,Average,103,Avg. Length Film
1950,Kiss Tomorrow Goodbye,"Crime, Film-Noir, Thriller",7.1,Excellent,102,Avg. Length Film
1950,A Lady Without Passport,"Crime, Drama, Film-Noir",6.2,Average,74,Avg. Length Film
1950,Last Holiday,"Comedy, Drama, Romance",7.5,Excellent,88,Avg. Length Film
1950,Last of the Buccaneers,"Action, Adventure, History",5.3,Average,79,Avg. Length Film
1950,The Lawless,"Crime, Drama, Film-Noir",6.8,Average,83,Avg. Length Film
1950,Let's Dance,"Comedy, Drama, Musical",6.3,Average,112,Avg. Length Film
1950,A Life of Her Own,Drama,6.3,Average,108,Avg. Length Film
1950,The Lost Volcano,Adventure,6.0,Average,76,Avg. Length Film
1950,Louisa,"Comedy, Romance",6.7,Average,90,Avg. Length Film
1950,Love That Brute,"Comedy, Crime",6.2,Average,86,Avg. Length Film
1950,Luci del varietà,"Drama, Music, Romance",7.1,Excellent,97,Avg. Length Film
1950,Lucky Losers,"Action, Adventure, Comedy",6.6,Average,70,Avg. Length Film
1950,Ma and Pa Kettle Go to Town,"Comedy, Crime",6.9,Average,79,Avg. Length Film
1950,Madeleine,"Crime, Drama, Mystery",6.9,Average,114,Avg. Length Film
1950,The Magnificent Yankee,"Biography, Drama",6.8,Average,89,Avg. Length Film
1950,The Man Who Cheated Himself,"Crime, Drama, Film-Noir",6.8,Average,81,Avg. Length Film
