year,title,genre,avg_vote,movie_category,duration,length_category
1984,The Power,Horror,4.7,Average,84,Avg. Length Film
1984,Deadline,"Action, Horror, Thriller",5.4,Average,90,Avg. Length Film
1984,Shang Hai tan: Shi san tai bao,Action,6.5,Average,90,Avg. Length Film
1984,Alley Cat,Action,5.5,Average,82,Avg. Length Film
1984,American Taboo,"Drama, Romance",4.9,Average,94,Avg. Length Film
1984,Dreams Come True,"Adventure, Comedy, Drama",6.1,Average,95,Avg. Length Film
1984,Napló gyermekeimnek,"Biography, Drama",7.3,Excellent,106,Avg. Length Film
1984,Preppies,Comedy,4.1,Average,83,Avg. Length Film
1984,Sword of the Valiant: The Legend of Sir Gawain and ,"Action, Adventure, Fantasy",4.5,Average,102,Avg. Length Film
1984,Belye rosy,"Comedy, Drama, Romance",7.6,Excellent,84,Avg. Length Film
1984,Bianca,"Comedy, Drama",7.5,Excellent,96,Avg. Length Film
1984,Las bicicletas son para el verano,Drama,7.2,Excellent,103,Avg. Length Film
1984,Blondinka za uglom,"Comedy, Romance",6.5,Average,83,Avg. Length Film
1984,Canicule,"Action, Crime, Drama",5.6,Average,101,Avg. Length Film
1984,Cenerentola '80,"Drama, Fantasy, Musical",6.8,Average,140,No Data
1984,Champions,"Biography, Drama, Romance",6.5,Average,106,Avg. Length Film
1984,Chuchelo,Drama,7.7,Excellent,127,No Data
1984,The Dark Side to Love,"Adventure, Comedy, Romance",5.9,Average,90,Avg. Length Film
1984,Delitto in Formula Uno,"Comedy, Crime, Thriller",6.0,Average,95,Avg. Length Film
1984,Disconnected,"Crime, Drama, Horror",4.2,Average,82,Avg. Length Film
1984,Don Camillo,"Action, Comedy",5.7,Average,126,No Data
1984,Emmanuelle IV,"Drama, Romance",3.4,Average,90,Avg. Length Film
1984,Epílogo,Drama,6.3,Average,92,Avg. Length Film
1984,Eszkimó asszony fázik,Drama,7.1,Excellent,117,Avg. Length Film
1984,L'ultimo guerriero,"Action, Sci-Fi",4.1,Average,95,Avg. Length Film
1984,Going Back,"Drama, Romance",6.2,Average,79,Avg. Length Film
1984,I guerrieri dell'anno 2072,"Action, Sci-Fi, Thriller",4.9,Average,89,Avg. Length Film
1984,Gui ma tian shi,"Action, Comedy, Horror",6.1,Average,95,Avg. Length Film
1984,Detenute violente,"Action, Crime, Drama",3.3,Average,90,Avg. Length Film
1984,Hentai kazoku: Aniki no yomesan,"Comedy, Drama",6.0,Average,63,Avg. Length Film
1984,Jaguarov skok,Drama,6.2,Average,99,Avg. Length Film
1984,Khandhar,Drama,7.2,Excellent,106,Avg. Length Film
