year,title,genre,avg_vote,movie_category,duration,length_category
1979,Tatsu no ko Tarô,"Adventure, Family, Fantasy",7.5,Excellent,75,Avg. Length Film
1979,Rikki-Tikki-Tavi,Family,7.6,Excellent,78,Avg. Length Film
1979,L'affittacamere,Comedy,5.4,Average,100,Avg. Length Film
1979,Bush Mama,Drama,7.1,Excellent,97,Avg. Length Film
1979,The Demon,Horror,3.6,Average,94,Avg. Length Film
1979,Disco Godfather,"Action, Crime, Drama",5.4,Average,93,Avg. Length Film
1979,Julio Comienza en Julio,Drama,7.2,Excellent,120,No Data
1979,King Solomon's Treasure,"Adventure, Fantasy",4.2,Average,88,Avg. Length Film
1979,Misterio en las Bermudas,"Action, Adventure, Mystery",5.2,Average,77,Avg. Length Film
1979,Portrait of a Hitman,"Drama, Action",4.4,Average,86,Avg. Length Film
1979,Retrato de Teresa,Drama,7.1,Excellent,103,Avg. Length Film
1979,L'adolescente,Drama,6.7,Average,90,Avg. Length Film
1979,Agenzia Riccardo Finzi... praticamente detective,"Comedy, Crime",6.5,Average,92,Avg. Length Film
1979,Angi Vera,"Drama, Romance",6.9,Average,96,Avg. Length Film
1979,Bájecní muzi s klikou,"Comedy, Drama, History",6.8,Average,90,Avg. Length Film
1979,Balada pro banditu,"Musical, Romance",6.3,Average,89,Avg. Length Film
1979,Los bingueros,Comedy,5.3,Average,88,Avg. Length Film
1979,Bog,Horror,2.9,Poor,90,Avg. Length Film
1979,Buck Rogers in the 25th Century,"Action, Adventure, Sci-Fi",6.7,Average,89,Avg. Length Film
1979,Cadena perpetua,"Crime, Drama, Thriller",7.4,Excellent,95,Avg. Length Film
1979,Le cavaleur,Comedy,6.3,Average,104,Avg. Length Film
1979,Les chiens,"Drama, Thriller",6.1,Average,100,Avg. Length Film
1979,Corps à coeur,"Drama, Romance",7.3,Excellent,126,No Data
1979,Sensitività,"Crime, Drama, Horror",5.3,Average,90,Avg. Length Film
1979,Dominique,Horror,5.3,Average,100,Avg. Length Film
1979,Effects,"Horror, Thriller",5.3,Average,84,Avg. Length Film
1979,Magyar rapszódia,"Drama, History",6.7,Average,103,Avg. Length Film
1979,Tang shan wu hu,"Action, Drama",6.7,Average,95,Avg. Length Film
1979,Flic ou voyou,"Action, Comedy, Crime",6.7,Average,107,Avg. Length Film
1979,Gas Pump Girls,Comedy,4.7,Average,86,Avg. Length Film
1979,Giallo napoletano,"Comedy, Mystery",6.3,Average,114,Avg. Length Film
1979,The Glove,"Action, Crime, Drama",5.4,Average,92,Avg. Length Film
1979,Hao xia,"Action, Drama",7.1,Excellent,106,Avg. Length Film
1979,L'homme en colère,"Crime, Drama",6.1,Average,97,Avg. Length Film
1979,L'infermiera di notte,Comedy,5.7,Average,96,Avg. Length Film
1979,L'ingorgo,Drama,6.8,Average,128,No Data
1979,L'insegnante balla... con tutta la classe,Comedy,5.1,Average,83,Avg. Length Film
1979,Iskanderija... lih?,Drama,7.4,Excellent,133,No Data
1979,Jie shi ying xiong,"Action, Comedy",6.9,Average,110,Avg. Length Film
1979,Joi Baba Felunath,"Family, Adventure, Crime",8.0,Excellent,112,Avg. Length Film
1979,Junoon,Drama,7.6,Excellent,141,No Data
1979,Killer Fish,"Horror, Sci-Fi, Thriller",4.0,Average,101,Avg. Length Film
1979,Kogda ya stanu velikanom,Romance,7.3,Excellent,87,Avg. Length Film
1979,Kulový blesk,Comedy,7.8,Excellent,82,Avg. Length Film
1979,Lady Oscar,"Drama, History, Romance",5.9,Average,124,No Data
1979,La liceale seduce i professori,Comedy,5.1,Average,93,Avg. Length Film
1979,Mission Galactica: The Cylon Attack,"Action, Adventure, Sci-Fi",7.1,Excellent,108,Avg. Length Film
1979,Ondanondu Kaladalli,"Action, Adventure, Drama",7.1,Excellent,156,No Data
1979,The Clonus Horror,"Horror, Romance, Sci-Fi",3.8,Average,90,Avg. Length Film
1979,Les petites fugues,"Comedy, Drama",7.4,Excellent,140,No Data
1979,Plague,"Sci-Fi, Drama, Thriller",5.5,Average,88,Avg. Length Film
1979,Shui quan guai zhao,Action,6.4,Average,88,Avg. Length Film
1979,7 días de enero,Drama,6.4,Average,124,No Data
1979,Sette uomini d'oro nello spazio,Sci-Fi,2.7,Poor,88,Avg. Length Film
1979,"Steiner - Das Eiserne Kreuz, 2. Teil","Drama, War",5.0,Average,111,Avg. Length Film
1979,Stunt Rock,"Action, Drama, Music",5.6,Average,86,Avg. Length Film
1979,Suor Omicidi,"Horror, Mystery, Thriller",5.0,Average,88,Avg. Length Film
1979,Sueta suet,Comedy,6.9,Average,87,Avg. Length Film
1979,Tajemství Ocelového mesta,"Adventure, Sci-Fi",6.5,Average,85,Avg. Length Film
1979,Take Down,"Comedy, Drama, Family",6.3,Average,107,Avg. Length Film
1979,Tilt,Drama,5.3,Average,111,Avg. Length Film
1979,Un uomo in ginocchio,"Action, Drama, Thriller",7.2,Excellent,106,Avg. Length Film
1979,Zoo zéro,"Drama, Sci-Fi",5.6,Average,101,Avg. Length Film
1979,Zwei tolle Käfer räumen auf,Comedy,3.8,Average,92,Avg. Length Film
1979,...and justice for all.,"Crime, Drama, Thriller",7.4,Excellent,119,Avg. Length Film
1979,10,"Comedy, Romance",6.1,Average,122,No Data
1979,1941,"Action, Comedy, War",5.8,Average,118,Avg. Length Film
1979,Cánh dong hoang,"Drama, War",7.2,Excellent,90,Avg. Length Film
1979,Agatha,"Drama, Mystery, Thriller",6.3,Average,105,Avg. Length Film
1979,The Concorde... Airport '79,"Action, Drama, Thriller",4.5,Average,113,Avg. Length Film
1979,Ajándék ez a nap,Drama,7.2,Excellent,83,Avg. Length Film
1979,Akai kami no onna,"Comedy, Drama",6.1,Average,73,Avg. Length Film
1979,Alien,"Horror, Sci-Fi",8.4,Excellent,117,Avg. Length Film
1979,All That Jazz,"Drama, Music, Musical",7.9,Excellent,123,No Data
1979,An Almost Perfect Affair,"Comedy, Romance",5.2,Average,93,Avg. Length Film
1979,Amator,"Comedy, Drama, Romance",7.9,Excellent,112,Avg. Length Film
1979,Americathon,Comedy,4.4,Average,86,Avg. Length Film
1979,The Amityville Horror,Horror,6.2,Average,117,Avg. Length Film
1979,L'amour en fuite,"Comedy, Drama, Romance",7.1,Excellent,94,Avg. Length Film
1979,Angels' Brigade,"Action, Comedy",2.0,Poor,97,Avg. Length Film
1979,Apocalypse Now,"Drama, Mystery, War",8.4,Excellent,147,No Data
1979,The Apple Dumpling Gang Rides Again,"Comedy, Family, Western",6.1,Average,88,Avg. Length Film
1979,Arabian Adventure,"Fantasy, Adventure",5.8,Average,98,Avg. Length Film
1979,Arrebato,"Drama, Fantasy, Horror",7.1,Excellent,105,Avg. Length Film
1979,Ashanti,"Action, Adventure, Drama",5.4,Average,118,Avg. Length Film
1979,Assassinio sul Tevere,"Comedy, Crime, Drama",6.3,Average,96,Avg. Length Film
1979,Autumn Born,Drama,4.3,Average,74,Avg. Length Film
1979,Avalanche Express,"Action, Thriller",4.9,Average,88,Avg. Length Film
1979,Babäk,Drama,7.8,Excellent,137,No Data
1979,Partizanska eskadrila,"Drama, History, War",6.7,Average,130,No Data
1979,Bear Island,"Action, Adventure, Mystery",5.9,Average,118,Avg. Length Film
1979,Being There,"Comedy, Drama",8.0,Excellent,130,No Data
