year,title,genre,avg_vote,movie_category,duration,length_category
1925,La fille de l'eau,"Drama, Romance",6.9,Average,71,Avg. Length Film
1925,Stachka,Drama,7.6,Excellent,82,Avg. Length Film
1925,The Big Parade,"Drama, Romance, War",7.9,Excellent,151,No Data
1925,Body and Soul,Drama,6.2,Average,102,Avg. Length Film
1925,Braveheart,Western,7.0,Excellent,71,Avg. Length Film
1925,Bronenosets Potemkin,"Drama, History, Thriller",8.0,Excellent,75,Avg. Length Film
1925,The Circle,Drama,6.3,Average,71,Avg. Length Film
1925,Clash of the Wolves,"Adventure, Romance, Wester",6.6,Average,74,Avg. Length Film
1925,Cobra,"Drama, Romance",6.4,Average,70,Avg. Length Film
1925,Don Q Son of Zorro,"Adventure, Romance",7.0,Excellent,111,Avg. Length Film
1925,Du skal ære din hustru,Drama,7.1,Excellent,111,Avg. Length Film
1925,The Eagle,"Action, Comedy, Drama",6.6,Average,73,Avg. Length Film
1925,Le fantôme du Moulin-Rouge,"Drama, Fantasy",6.3,Average,90,Avg. Length Film
1925,The Freshman,"Comedy, Family, Romance",7.5,Excellent,77,Avg. Length Film
1925,Die freudlose Gasse,Drama,7.2,Excellent,125,No Data
1925,Go West,"Comedy, Western",7.2,Excellent,69,Avg. Length Film
1925,The Gold Rush,"Adventure, Comedy, Drama",8.2,Excellent,95,Avg. Length Film
1925,The Goose Woman,Drama,7.0,Excellent,80,Avg. Length Film
1925,Her Sister from Paris,Comedy,6.5,Average,70,Avg. Length Film
1925,El húsar de la muerte,"Biography, Drama, History",6.7,Average,65,Avg. Length Film
1925,Lady Windermere's Fan,Comedy,7.3,Excellent,120,No Data
1925,Lady of the Night,"Drama, Romance",6.6,Average,70,Avg. Length Film
1925,The Lady,Drama,5.2,Average,96,Avg. Length Film
1925,Lazybones,"Action, Comedy, Drama",7.2,Excellent,80,Avg. Length Film
1925,Lights of Old Broadway,"Drama, Romance",6.0,Average,70,Avg. Length Film
1925,Little Annie Rooney,"Drama, Comedy",6.7,Average,94,Avg. Length Film
1925,The Lost World,"Adventure, Fantasy, Sci-Fi",7.0,Excellent,106,Avg. Length Film
1925,The Merry Widow,"Drama, Romance",7.3,Excellent,137,No Data
1925,The Monster,"Comedy, Horror, Mystery",6.2,Average,86,Avg. Length Film
1925,Orochi,"Action, Adventure",7.1,Excellent,74,Avg. Length Film
1925,Parisian Love,"Crime, Drama, Romance",6.2,Average,70,Avg. Length Film
1925,Paths to Paradise,"Comedy, Crime, Romance",6.7,Average,78,Avg. Length Film
1925,The Phantom of the Opera,Horror,7.6,Excellent,93,Avg. Length Film
1925,The Plastic Age,"Comedy, Romance, Sport",6.1,Average,73,Avg. Length Film
1925,The Pleasure Garden,"Drama, Romance",6.0,Average,75,Avg. Length Film
1925,Poil de carotte,Drama,7.1,Excellent,108,Avg. Length Film
1925,Prem Sanyas,Drama,6.8,Average,97,Avg. Length Film
1925,Pretty Ladies,"Comedy, Drama",3.8,Average,74,Avg. Length Film
1925,The Rag Man,"Drama, Comedy",7.1,Excellent,68,Avg. Length Film
1925,The Red Kimona,"Biography, Drama, Romance",6.5,Average,77,Avg. Length Film
1925,Riders of the Purple Sage,"Action, Drama, Western",6.4,Average,56,Short Film
1925,The Road to Yesterday,"Drama, Fantasy, Romance",6.7,Average,107,Avg. Length Film
1925,Sally of the Sawdust,Comedy,6.6,Average,104,Avg. Length Film
1925,"Sally, Irene and Mary","Comedy, Drama",3.6,Average,58,Short Film
1925,The Salvation Hunters,Drama,6.8,Average,70,Avg. Length Film
1925,Seven Chances,"Comedy, Romance",7.9,Excellent,56,Short Film
1925,She,"Adventure, Fantasy, Sci-Fi",6.1,Average,98,Avg. Length Film
1925,Soul-Fire,Drama,4.1,Average,88,Avg. Length Film
1925,Stage Struck,Comedy,6.5,Average,70,Avg. Length Film
1925,Stella Dallas,Drama,7.2,Excellent,110,Avg. Length Film
1925,Tumbleweeds,Western,6.5,Average,78,Avg. Length Film
1925,The Unholy Three,"Crime, Drama, Romance",7.2,Excellent,86,Avg. Length Film
1925,The Vanishing American,Western,6.8,Average,110,Avg. Length Film
1925,Varieté,"Crime, Drama, Romance",7.4,Excellent,72,Avg. Length Film
1925,Visages d'enfants,"Drama, Mystery, Romance",7.7,Excellent,114,Avg. Length Film
1925,The Wizard of Oz,"Comedy, Family, Fantasy",5.1,Average,81,Avg. Length Film
1925,Wolfblood,Drama,5.8,Average,68,Avg. Length Film
1925,A Woman of the World,"Comedy, Drama",6.9,Average,70,Avg. Length Film
1925,Zakroyshchik iz Torzhka,Comedy,6.9,Average,65,Avg. Length Film
1925,Zander the Great,"Action, Comedy, Drama",5.4,Average,80,Avg. Length Film
1925,Zur Chronik von Grieshuus,Drama,6.6,Average,110,Avg. Length Film
1925,Ben-Hur: A Tale of the Christ,"Adventure, Drama, Romance",7.8,Excellent,143,No Data
1925,Maciste all'inferno,"Action, Drama, Fantasy",6.8,Average,95,Avg. Length Film
1925,Namus,Drama,7.1,Excellent,62,Avg. Length Film
1925,Der Rosenkavalier,Comedy,5.9,Average,105,Avg. Length Film
1925,Herr Tartüff,Drama,7.1,Excellent,74,Avg. Length Film
1925,Wege zu Kraft und Schönheit - Ein Film über moderne,Drama,5.8,Average,100,Avg. Length Film
1925,Wunder der Schöpfung,Sci-Fi,7.0,Excellent,92,Avg. Length Film
