year,title,genre,avg_vote,movie_category,duration,length_category
1967,"Spider Baby or, the Maddest Story Ever Told","Comedy, Horror",6.9,Average,81,Avg. Length Film
1967,La morte viene dal pianeta Aytin,"Drama, Sci-Fi",3.6,Average,78,Avg. Length Film
1967,La isla de la muerte,"Horror, Sci-Fi",4.7,Average,88,Avg. Length Film
1967,El halcón de Castilla,"Adventure, Drama",4.2,Average,93,Avg. Length Film
1967,Tízezer nap,Drama,7.1,Excellent,110,Avg. Length Film
1967,40 Guns to Apache Pass,"Adventure, Romance, Wester",5.8,Average,95,Avg. Length Film
1967,Aybolit-66,"Comedy, Family, Musical",7.0,Excellent,99,Avg. Length Film
1967,Los caifanes,"Comedy, Drama",7.8,Excellent,95,Avg. Length Film
1967,Cervantes,"Adventure, Biography, Dram",5.8,Average,127,No Data
1967,Les compagnons de la marguerite,Comedy,7.1,Excellent,90,Avg. Length Film
1967,I crudeli,"Action, Adventure, Drama",6.8,Average,90,Avg. Length Film
1967,Deadlier Than the Male,"Adventure, Crime, Drama",6.4,Average,101,Avg. Length Film
1967,2 ou 3 choses que je sais d'elle,"Comedy, Drama",6.8,Average,87,Avg. Length Film
1967,Un dollaro tra i denti,"Action, Drama, Western",6.2,Average,86,Avg. Length Film
1967,Don't Lose Your Head,"Action, Adventure, Comedy",6.5,Average,90,Avg. Length Film
1967,Duan chang jian,"Musical, Drama, Action",6.3,Average,104,Avg. Length Film
1967,Esta Noite Encarnarei no Teu Cadáver,Horror,7.1,Excellent,108,Avg. Length Film
1967,Fantômas contre Scotland Yard,"Adventure, Comedy, Crime",6.8,Average,104,Avg. Length Film
1967,The Exchange Student,"Adventure, Comedy",6.6,Average,84,Avg. Length Film
1967,The Jokers,"Comedy, Crime",6.6,Average,94,Avg. Length Film
1967,"Kavkazskaya plennitsa, ili Novye priklyucheniya Shu","Adventure, Comedy, Romance",8.4,Excellent,82,Avg. Length Film
1967,Dragon Inn,"Action, Adventure",7.4,Excellent,111,Avg. Length Film
1967,I lunghi giorni della vendetta (Faccia d'angelo),Western,6.5,Average,123,No Data
1967,Marat/Sade,"Drama, History, Music",7.5,Excellent,116,Avg. Length Film
1967,Matchless,"Comedy, Sci-Fi, Thriller",5.5,Average,105,Avg. Length Film
1967,Mucedníci lásky,"Comedy, Fantasy, Music",6.7,Average,71,Avg. Length Film
1967,Neulovimye mstiteli,"Action, Adventure, Western",7.4,Excellent,78,Avg. Length Film
1967,"Die Nibelungen, Teil 2 - Kriemhilds Rache",Adventure,6.3,Average,110,Avg. Length Film
1967,Návrat ztraceného syna,Drama,6.7,Average,103,Avg. Length Film
1967,Romance pro kridlovku,"Drama, Romance",7.1,Excellent,86,Avg. Length Film
1967,Santo el Enmascarado de Plata vs 'La invasión de lo,"Action, Drama, Fantasy",5.5,Average,92,Avg. Length Film
1967,Le scandale,"Crime, Drama, Thriller",5.9,Average,105,Avg. Length Film
1967,Shanty Tramp,"Crime, Drama, Thriller",5.9,Average,72,Avg. Length Film
1967,Le soleil des voyous,"Crime, Drama, Thriller",6.3,Average,100,Avg. Length Film
1967,The Spy in the Green Hat,"Action, Adventure, Comedy",5.8,Average,92,Avg. Length Film
1967,Starshaya sestra,"Drama, Romance",7.1,Excellent,102,Avg. Length Film
1967,Happy End,"Comedy, Crime",8.0,Excellent,71,Avg. Length Film
1967,Le streghe,"Comedy, Drama, Romance",6.1,Average,111,Avg. Length Film
1967,Su excelencia,"Comedy, Drama",7.2,Excellent,133,No Data
1967,Teenage Mother,Drama,5.3,Average,78,Avg. Length Film
1967,Oi voskoi,Drama,7.5,Excellent,120,No Data
1967,Utószezon,"Comedy, Drama",7.1,Excellent,119,Avg. Length Film
1967,The Whisperers,Drama,7.1,Excellent,106,Avg. Length Film
1967,The White Bus,Drama,6.4,Average,46,Short Film
1967,"10,000 dollari per un massacro",Western,6.3,Average,100,Avg. Length Film
1967,A ciascuno il suo,"Crime, Drama, Mystery",7.1,Excellent,99,Avg. Length Film
1967,Operazione San Pietro,"Comedy, Crime",5.0,Average,100,Avg. Length Film
1967,Accident,Drama,6.9,Average,105,Avg. Length Film
1967,The Adventures of Bullwhip Griffin,"Action, Adventure, Comedy",6.6,Average,108,Avg. Length Film
1967,Africa: Texas Style,"Adventure, Western",5.5,Average,109,Avg. Length Film
1967,"Lucky, el intrépido","Action, Adventure, Thrille",5.7,Average,91,Avg. Length Film
1967,El amor brujo,"Drama, Music, Romance",6.6,Average,103,Avg. Length Film
1967,Anna Karenina,"Drama, Romance",7.1,Excellent,145,No Data
1967,Astérix le Gaulois,"Animation, Action, Adventu",6.6,Average,68,Avg. Length Film
1967,Les aventuriers,"Adventure, Drama",7.2,Excellent,112,Avg. Length Film
1967,L'avventuriero,"Adventure, Drama, History",6.3,Average,103,Avg. Length Film
1967,The Ballad of Josie,"Comedy, Western",5.8,Average,102,Avg. Length Film
1967,Ballata per un pistolero,Western,6.1,Average,98,Avg. Length Film
1967,Banning,"Drama, Romance",5.9,Average,102,Avg. Length Film
1967,Barefoot in the Park,"Comedy, Romance",7.0,Excellent,106,Avg. Length Film
1967,Battle Beneath the Earth,"Sci-Fi, Thriller",4.7,Average,91,Avg. Length Film
1967,Beach Red,"Drama, War",6.3,Average,105,Avg. Length Film
1967,Bedazzled,"Comedy, Fantasy, Romance",6.9,Average,103,Avg. Length Film
1967,Belle de jour,Drama,7.7,Excellent,100,Avg. Length Film
1967,Bersaglio mobile,"Action, Crime, Mystery",6.0,Average,92,Avg. Length Film
1967,Berserk,"Horror, Mystery, Thriller",5.3,Average,96,Avg. Length Film
1967,The Big Mouth,"Comedy, Action, Crime",5.6,Average,107,Avg. Length Film
1967,Bill il taciturno,Western,5.1,Average,85,Avg. Length Film
1967,Billion Dollar Brain,"Crime, Thriller",6.0,Average,111,Avg. Length Film
1967,The Taming of the Shrew,"Comedy, Drama, Romance",7.2,Excellent,122,No Data
1967,Blast-Off Girls,"Action, Comedy, Drama",4.4,Average,83,Avg. Length Film
1967,Die blaue Hand,"Crime, Horror, Mystery",6.1,Average,87,Avg. Length Film
1967,The Bobo,"Comedy, Romance",5.6,Average,105,Avg. Length Film
1967,Bonnie and Clyde,"Action, Biography, Crime",7.8,Excellent,111,Avg. Length Film
1967,The Born Losers,"Action, Drama, Thriller",6.0,Average,113,Avg. Length Film
1967,Budjenje pacova,Drama,7.6,Excellent,79,Avg. Length Film
1967,Quién sabe?,"Action, Western",7.1,Excellent,118,Avg. Length Film
1967,The Busy Body,Comedy,5.6,Average,101,Avg. Length Film
1967,C'era una volta,"Comedy, Fantasy, Romance",6.2,Average,115,Avg. Length Film
1967,Camelot,"Adventure, Fantasy, Musica",6.6,Average,179,No Data
1967,The Cape Town Affair,"Drama, Thriller",4.3,Average,96,Avg. Length Film
1967,Caprice,"Comedy, Crime, Thriller",5.6,Average,98,Avg. Length Film
1967,"Carmen, Baby","Crime, Drama, Romance",5.3,Average,87,Avg. Length Film
1967,Carry On Doctor,Comedy,6.5,Average,94,Avg. Length Film
1967,La casa de las mil muñecas,"Crime, Drama, Thriller",4.9,Average,90,Avg. Length Film
1967,Casino Royale,Comedy,5.2,Average,131,No Data
1967,Catalina Caper,"Comedy, Musical, Mystery",2.1,Poor,84,Avg. Length Film
1967,La chinoise,"Comedy, Drama",7.2,Excellent,95,Avg. Length Film
1967,Chiriyakhana,"Crime, Drama, Mystery",7.2,Excellent,125,No Data
1967,Chuka,Western,6.3,Average,105,Avg. Length Film
1967,La Cina è vicina,Drama,6.9,Average,107,Avg. Length Film
1967,Clambake,"Comedy, Musical",5.6,Average,99,Avg. Length Film
1967,Col cuore in gola,"Drama, Mystery, Thriller",5.6,Average,104,Avg. Length Film
1967,La collectionneuse,"Comedy, Drama, Romance",7.6,Excellent,89,Avg. Length Film
1967,Come rubare la corona d'Inghilterra,"Action, Adventure, Sci-Fi",4.3,Average,93,Avg. Length Film
1967,The Comedians,Drama,6.4,Average,150,No Data
1967,How Much Loving Does a Normal Couple Need?,Comedy,4.9,Average,70,Avg. Length Film
1967,Cool Hand Luke,"Crime, Drama",8.1,Excellent,127,No Data
1967,The Cool Ones,Comedy,4.8,Average,95,Avg. Length Film
1967,Stranger in the House,"Crime, Drama",5.9,Average,104,Avg. Length Film
1967,A Countess from Hong Kong,"Comedy, Romance",6.1,Average,120,No Data
1967,A Covenant with Death,Drama,6.1,Average,97,Avg. Length Film
1967,Creature of Destruction,"Horror, Sci-Fi",3.4,Average,80,Avg. Length Film
1967,"Csillagosok, katonák","Drama, War",7.6,Excellent,90,Avg. Length Film
1967,Da ci ke,"Action, Drama",6.6,Average,121,No Data
1967,Taekoesu Yonggary,"Action, Adventure, Comedy",3.8,Average,80,Avg. Length Film
1967,Daikyojû Gappa,"Action, Adventure, Comedy",4.2,Average,90,Avg. Length Film
1967,The Day the Fish Came Out,"Comedy, Sci-Fi",5.3,Average,109,Avg. Length Film
1967,The Deadly Affair,"Crime, Drama, Mystery",6.8,Average,115,Avg. Length Film
1967,El desperado,Western,6.6,Average,103,Avg. Length Film
1967,Devil's Angels,"Action, Crime, Drama",5.0,Average,84,Avg. Length Film
1967,Diaboliquement vôtre,"Crime, Drama, Thriller",6.2,Average,93,Avg. Length Film
1967,Dio non paga il sabato,Western,6.1,Average,95,Avg. Length Film
1967,Dio perdona... Io no!,Western,6.4,Average,109,Avg. Length Film
1967,The Dirty Dozen,"Action, Adventure, War",7.8,Excellent,150,No Data
1967,Divorce American Style,Comedy,6.3,Average,109,Avg. Length Film
1967,Doctor Dolittle,"Adventure, Comedy, Family",6.2,Average,152,No Data
1967,"Doctor, You've Got to Be Kidding!","Comedy, Music, Romance",5.7,Average,94,Avg. Length Film
1967,Don't Make Waves,Comedy,6.1,Average,97,Avg. Length Film
1967,The Double Man,"Mystery, Thriller",5.9,Average,105,Avg. Length Film
