year,title,genre,avg_vote,movie_category,duration,length_category
1966,El Greco,"Biography, Drama",6.2,Average,95,Avg. Length Film
1966,Povratak,Drama,7.1,Excellent,70,Avg. Length Film
1966,El sonido de la muerte,Horror,5.3,Average,91,Avg. Length Film
1966,2+5: Missione Hydra,"Adventure, Sci-Fi",4.4,Average,89,Avg. Length Film
1966,3 colpi di Winchester per Ringo,Western,4.7,Average,100,Avg. Length Film
1966,Angélique et le roy,"Adventure, History, Romanc",6.7,Average,100,Avg. Length Film
1966,La battaglia di Algeri,"Drama, War",8.1,Excellent,121,No Data
1966,Blindfold,"Comedy, Crime, Mystery",6.1,Average,102,Avg. Length Film
1966,Butaságom története,"Comedy, Romance",7.1,Excellent,83,Avg. Length Film
1966,Chappaqua,Drama,6.5,Average,82,Avg. Length Film
1966,Il Natale che quasi non fu,"Family, Fantasy",3.5,Average,94,Avg. Length Film
1966,I coltelli del vendicatore,Adventure,5.8,Average,85,Avg. Length Film
1966,Da zui xia,"Action, Crime",7.0,Excellent,91,Avg. Length Film
1966,I diafanoidi vengono da Marte,Sci-Fi,4.1,Average,97,Avg. Length Film
1966,Dracula: Prince of Darkness,Horror,6.8,Average,90,Avg. Length Film
1966,Duminica la ora 6,Drama,6.9,Average,76,Avg. Length Film
1966,The Fat Spy,Comedy,2.7,Poor,80,Avg. Length Film
1966,Fata/Morgana,"Drama, Fantasy",5.4,Average,84,Avg. Length Film
1966,The Ghost and Mr. Chicken,"Comedy, Family, Mystery",7.3,Excellent,90,Avg. Length Film
1966,"Graf Bobby, der Schrecken des wilden Westens","Comedy, Musical, Western",4.9,Average,92,Avg. Length Film
1966,Hokuspokus oder: Wie lasse ich meinen Mann verschwi,Comedy,6.4,Average,100,Avg. Length Film
1966,Incubus,Horror,6.2,Average,78,Avg. Length Film
1966,"Io, io, io.... e gli altri",Comedy,6.6,Average,95,Avg. Length Film
1966,Jahrgang '45,"Drama, Romance",6.6,Average,100,Avg. Length Film
1966,Le jardinier d'Argenteuil,"Comedy, Crime",5.5,Average,86,Avg. Length Film
1966,Kommissar X - Jagd auf Unbekannt,Mystery,6.0,Average,92,Avg. Length Film
1966,Marcia nuziale,Comedy,6.9,Average,83,Avg. Length Film
1966,Mister Buddwing,Drama,6.1,Average,100,Avg. Length Film
1966,Ne nous fâchons pas,"Comedy, Crime",6.8,Average,100,Avg. Length Film
1966,Ninette y un señor de Murcia,Comedy,6.6,Average,105,Avg. Length Film
1966,Nueve cartas a Berta,Drama,6.9,Average,90,Avg. Length Film
1966,Once Before I Die,"Drama, War",3.8,Average,97,Avg. Length Film
1966,Our Man Flint,"Action, Adventure, Comedy",6.5,Average,108,Avg. Length Film
1966,O Padre e a Moça,Drama,7.3,Excellent,90,Avg. Length Film
1966,"Paradise, Hawaiian Style","Comedy, Musical",5.5,Average,91,Avg. Length Film
1966,Il pianeta errante,Sci-Fi,4.3,Average,80,Avg. Length Film
1966,Cuatro dólares de venganza,Western,5.2,Average,89,Avg. Length Film
1966,Rascoala,Drama,6.5,Average,100,Avg. Length Film
1966,Rasputin: The Mad Monk,"Biography, Drama, Horror",6.3,Average,91,Avg. Length Film
1966,Rat Pfink a Boo Boo,"Comedy, Action, Thriller",4.2,Average,72,Avg. Length Film
1966,Ride in the Whirlwind,Western,6.5,Average,82,Avg. Length Film
1966,7 pistole per i MacGregor,Western,5.6,Average,107,Avg. Length Film
1966,Sting of Death,"Horror, Sci-Fi",4.6,Average,80,Avg. Length Film
1966,Stryapukha,"Comedy, Romance",6.4,Average,71,Avg. Length Film
1966,Szegénylegények,"Drama, History, War",7.7,Excellent,90,Avg. Length Film
1966,Tiempo de morir,"Drama, Western",7.4,Excellent,90,Avg. Length Film
1966,Un uomo a metà,Drama,6.8,Average,93,Avg. Length Film
1966,La vie de château,"Comedy, Romance",6.9,Average,93,Avg. Length Film
1966,Where the Spies Are,"Adventure, Comedy",5.8,Average,110,Avg. Length Film
1966,I criminali della galassia,Sci-Fi,4.6,Average,93,Avg. Length Film
1966,Yankee,Western,5.8,Average,96,Avg. Length Film
1966,10:30 P.M. Summer,Drama,6.6,Average,85,Avg. Length Film
1966,7 Women,Drama,6.8,Average,87,Avg. Length Film
1966,Abschied von gestern - (Anita G.),Drama,7.1,Excellent,88,Avg. Length Film
1966,Adulterio all'italiana,Comedy,6.6,Average,93,Avg. Length Film
1966,Agent for H.A.R.M.,"Action, Adventure, Sci-Fi",2.2,Poor,84,Avg. Length Film
1966,Kommissar X - In den Klauen des goldenen Drachen,Adventure,6.0,Average,92,Avg. Length Film
1966,Ai no kawaki,Drama,7.2,Excellent,98,Avg. Length Film
1966,Pochi dollari per Django,"Crime, Western",5.7,Average,85,Avg. Length Film
1966,Alfie,"Comedy, Drama",7.1,Excellent,114,Avg. Length Film
1966,Alvarez Kelly,Western,6.4,Average,116,Avg. Length Film
1966,Ambush Bay,"Drama, War",5.4,Average,109,Avg. Length Film
1966,An American Dream,"Drama, Thriller",5.3,Average,103,Avg. Length Film
1966,Amrapali,"Musical, Fantasy",6.7,Average,119,Avg. Length Film
1966,Andrei Rublev,"Biography, Drama, History",8.2,Excellent,205,No Data
1966,Un angelo per Satana,"Horror, Mystery",6.6,Average,90,Avg. Length Film
1966,"Another Day, Another Man",Drama,5.3,Average,71,Avg. Length Film
1966,Any Wednesday,Comedy,6.0,Average,109,Avg. Length Film
1966,Apa,Drama,7.5,Excellent,88,Avg. Length Film
1966,The Appaloosa,Western,6.3,Average,98,Avg. Length Film
1966,Arabesque,"Action, Adventure, Crime",6.5,Average,105,Avg. Length Film
1966,L'arcidiavolo,Comedy,6.3,Average,103,Avg. Length Film
1966,Arizona Colt,Western,6.2,Average,118,Avg. Length Film
1966,L'armata Brancaleone,"Adventure, Comedy, History",7.9,Excellent,120,No Data
1966,Around the World Under the Sea,"Action, Adventure, Sci-Fi",5.2,Average,110,Avg. Length Film
1966,Aroused,"Horror, Thriller",5.9,Average,78,Avg. Length Film
1966,Drop Dead Darling,"Comedy, Crime",5.6,Average,100,Avg. Length Film
1966,Assault on a Queen,"Adventure, Crime, Thriller",5.6,Average,106,Avg. Length Film
1966,Atout coeur à Tokyo pour OSS 117,"Action, Crime, Thriller",5.5,Average,100,Avg. Length Film
1966,Au hasard Balthazar,Drama,7.9,Excellent,95,Avg. Length Film
1966,Avec la peau des autres,Thriller,5.8,Average,90,Avg. Length Film
1966,"Texas, addio","Action, Western",6.2,Average,93,Avg. Length Film
