year,title,genre,avg_vote,movie_category,duration,length_category
2014,A Walk Among the Tombstones,"Action, Crime, Drama",6.5,Average,114,Avg. Length Film
2014,Action Jackson,"Action, Thriller",3.2,Average,144,No Data
2014,The Giver,"Drama, Romance, Sci-Fi",6.5,Average,97,Avg. Length Film
2014,Before We Go,"Comedy, Drama, Romance",6.8,Average,95,Avg. Length Film
2014,The Equalizer,"Action, Crime, Thriller",7.2,Excellent,132,No Data
2014,A Long Way Down,"Comedy, Drama",6.4,Average,96,Avg. Length Film
2014,Sin City: A Dame to Kill For,"Action, Crime, Thriller",6.5,Average,102,Avg. Length Film
2014,House at the End of the Drive,"Horror, Thriller",6.6,Average,91,Avg. Length Film
2014,Ex Machina,"Drama, Mystery, Sci-Fi",7.7,Excellent,108,Avg. Length Film
2014,The Hero of Color City,"Animation, Family",3.9,Average,77,Avg. Length Film
2014,Jersey Justice,"Action, Thriller",6.0,Average,100,Avg. Length Film
2014,Kid Cannabis,"Biography, Comedy, Crime",6.4,Average,110,Avg. Length Film
2014,The Boxtrolls,"Animation, Adventure, Come",6.8,Average,96,Avg. Length Film
2014,Interstellar,"Adventure, Drama, Sci-Fi",8.6,Excellent,169,No Data
2014,Dracula Untold,"Action, Drama, Fantasy",6.3,Average,92,Avg. Length Film
2014,Godzilla,"Action, Adventure, Sci-Fi",6.4,Average,123,No Data
2014,Electric Slide,"Action, Biography, Crime",4.6,Average,95,Avg. Length Film
2014,Bhopal: A Prayer for Rain,Drama,7.2,Excellent,96,Avg. Length Film
2014,Rupan sansei,"Action, Adventure, Comedy",5.5,Average,133,No Data
2014,Mr. Peabody & Sherman,"Animation, Adventure, Come",6.8,Average,92,Avg. Length Film
2014,Suite Française,"Drama, Romance, War",7.0,Excellent,107,Avg. Length Film
2014,Love & Mercy,"Biography, Drama, Music",7.4,Excellent,121,No Data
2014,A Merry Friggin' Christmas,Comedy,5.1,Average,88,Avg. Length Film
2014,Reach Me,"Comedy, Crime, Drama",4.9,Average,95,Avg. Length Film
2014,The Extendables,Comedy,3.6,Average,84,Avg. Length Film
2014,The Sisterhood of Night,"Drama, Mystery, Thriller",6.2,Average,104,Avg. Length Film
2014,Selma,"Biography, Drama, History",7.5,Excellent,128,No Data
2014,Odd Brodsky,Comedy,6.9,Average,93,Avg. Length Film
2014,Beautiful Girl,Drama,4.7,Average,90,Avg. Length Film
2014,The Legend of Hercules,"Action, Adventure, Fantasy",4.2,Average,99,Avg. Length Film
2014,Boyhood,Drama,7.9,Excellent,165,No Data
2014,The Prince,"Action, Thriller",4.6,Average,93,Avg. Length Film
2014,Blended,"Comedy, Romance",6.5,Average,117,Avg. Length Film
2014,Foxcatcher,"Biography, Drama, Sport",7.0,Excellent,134,No Data
2014,Paddington,"Adventure, Comedy, Family",7.2,Excellent,95,Avg. Length Film
2014,Seventh Son,"Action, Adventure, Fantasy",5.5,Average,102,Avg. Length Film
2014,Big Eyes,"Biography, Crime, Drama",7.0,Excellent,106,Avg. Length Film
2014,I Believe in Unicorns,Drama,6.1,Average,80,Avg. Length Film
2014,After,"Drama, Mystery",4.8,Average,99,Avg. Length Film
2014,Cold in July,"Crime, Thriller",6.8,Average,109,Avg. Length Film
2014,Jai Ho,"Action, Drama",5.2,Average,135,No Data
2014,You're Not You,Drama,7.4,Excellent,102,Avg. Length Film
2014,Beste Chance,"Comedy, Drama",6.1,Average,104,Avg. Length Film
2014,Ouija,"Horror, Mystery, Thriller",4.5,Average,89,Avg. Length Film
2014,Jack Ryan: Shadow Recruit,"Action, Drama, Thriller",6.2,Average,105,Avg. Length Film
2014,Kill the Messenger,"Biography, Crime, Drama",6.9,Average,112,Avg. Length Film
2014,Viy,"Adventure, Fantasy, Myster",5.2,Average,127,No Data
2014,RoboCop,"Action, Crime, Sci-Fi",6.2,Average,117,Avg. Length Film
2014,Locker 13,Thriller,4.7,Average,90,Avg. Length Film
2014,Serena,"Drama, History, Romance",5.4,Average,109,Avg. Length Film
2014,300: Rise of an Empire,Action,6.2,Average,102,Avg. Length Film
2014,Hercules,"Action, Adventure, Fantasy",6.0,Average,98,Avg. Length Film
2014,Saints and Soldiers: The Void,"Action, Drama, War",5.3,Average,94,Avg. Length Film
2014,Dying of the Light,"Action, Drama, Thriller",4.4,Average,94,Avg. Length Film
2014,The Clockwork Girl,Animation,6.6,Average,84,Avg. Length Film
2014,Ready 2 Die,"Crime, Drama, Thriller",4.4,Average,80,Avg. Length Film
2014,Teenage Mutant Ninja Turtles,"Action, Adventure, Comedy",5.8,Average,101,Avg. Length Film
2014,The Angriest Man in Brooklyn,"Comedy, Drama",5.7,Average,83,Avg. Length Film
2014,Blue Ridge,"Comedy, Drama",5.8,Average,90,Avg. Length Film
2014,Away from Here,Drama,5.7,Average,82,Avg. Length Film
2014,Travelator,"Action, Crime, Drama",5.0,Average,99,Avg. Length Film
2014,Something Wicked,"Drama, Horror, Mystery",4.6,Average,95,Avg. Length Film
2014,See How They Run,Horror,3.2,Average,93,Avg. Length Film
2014,If I Stay,"Drama, Fantasy, Music",6.7,Average,107,Avg. Length Film
2014,Good People,"Action, Crime, Thriller",5.5,Average,90,Avg. Length Film
2014,This Is Where I Leave You,"Comedy, Drama",6.6,Average,103,Avg. Length Film
2014,American Weapon,"Horror, Thriller",2.4,Poor,100,Avg. Length Film
2014,El Ardor,"Drama, Western",5.1,Average,101,Avg. Length Film
2014,Haunted,"Horror, Thriller",4.7,Average,102,Avg. Length Film
2014,Revenge of the Green Dragons,"Action, Crime, Drama",5.3,Average,94,Avg. Length Film
2014,Wolves,"Action, Fantasy, Horror",5.3,Average,91,Avg. Length Film
2014,Sinbad: The Fifth Voyage,"Action, Adventure, Fantasy",5.5,Average,89,Avg. Length Film
2014,Of Silence,"Drama, Horror, Sci-Fi",3.0,Poor,94,Avg. Length Film
2014,Ride Along,"Action, Comedy, Crime",6.2,Average,99,Avg. Length Film
2014,"I, Frankenstein","Action, Fantasy, Horror",5.1,Average,92,Avg. Length Film
2014,John Doe: Vigilante,"Crime, Thriller",6.6,Average,93,Avg. Length Film
2014,Brick Mansions,"Action, Crime",5.7,Average,90,Avg. Length Film
2014,Nocturne,"Drama, Fantasy, Romance",6.8,Average,116,Avg. Length Film
2014,Testament of Youth,"Biography, Drama, History",7.3,Excellent,129,No Data
2014,The Letters,Drama,6.0,Average,114,Avg. Length Film
2014,"Rio, Eu Te Amo","Comedy, Drama, Fantasy",5.2,Average,110,Avg. Length Film
2014,Henry & Me,"Animation, Family",6.2,Average,67,Avg. Length Film
2014,The Lego Movie,"Animation, Action, Adventu",7.8,Excellent,100,Avg. Length Film
2014,Exodus: Gods and Kings,"Action, Drama, Fantasy",6.0,Average,150,No Data
2014,Technicolour Llama,"Adventure, Comedy, Family",7.0,Excellent,98,Avg. Length Film
2014,Outcast,"Action, Adventure, Drama",4.6,Average,99,Avg. Length Film
2014,Born of War,"Action, Drama, Thriller",4.3,Average,109,Avg. Length Film
2014,Cure: The Life of Another,"Drama, Mystery, Thriller",5.5,Average,83,Avg. Length Film
2014,Girltrash: All Night Long,"Comedy, Crime, Drama",6.4,Average,86,Avg. Length Film
2014,Jinn,"Fantasy, Horror, Thriller",4.2,Average,97,Avg. Length Film
2014,Aftermath,"Horror, Sci-Fi, Thriller",4.7,Average,92,Avg. Length Film
2014,Faan se trein,Drama,7.0,Excellent,111,Avg. Length Film
2014,The Voices,"Comedy, Crime, Horror",6.4,Average,103,Avg. Length Film
2014,The Humbling,"Comedy, Drama, Romance",5.6,Average,112,Avg. Length Film
2014,The Skeleton Twins,"Comedy, Drama, Romance",6.8,Average,93,Avg. Length Film
2014,Don't Blink,"Horror, Mystery, Thriller",4.8,Average,92,Avg. Length Film
2014,Maleficent,"Action, Adventure, Family",7.0,Excellent,97,Avg. Length Film
2014,Katherine of Alexandria,"Biography, Drama, History",3.6,Average,110,Avg. Length Film
2014,Pawn Sacrifice,"Biography, Drama, Sport",7.0,Excellent,115,Avg. Length Film
2014,Spomenik Majklu Dzeksonu,"Comedy, Drama",6.0,Average,95,Avg. Length Film
2014,The Drop,"Crime, Drama",7.1,Excellent,106,Avg. Length Film
2014,Stunt Games,Action,7.7,Excellent,72,Avg. Length Film
2014,Princess,Drama,6.1,Average,92,Avg. Length Film
2014,A Fine Step,Drama,5.2,Average,111,Avg. Length Film
2014,Frank,"Comedy, Drama, Music",7.0,Excellent,95,Avg. Length Film
2014,Effie Gray,"Biography, Drama, Romance",5.9,Average,104,Avg. Length Film
