year,title,genre,avg_vote,movie_category,duration,length_category
1999,Sangharsh,"Action, Drama, Thriller",6.8,Average,127,No Data
1999,My Teacher's Wife,"Comedy, Romance",5.6,Average,89,Avg. Length Film
1999,The Big Brass Ring,Drama,5.3,Average,104,Avg. Length Film
1999,Jimmy Zip,"Action, Crime, Drama",5.3,Average,112,Avg. Length Film
1999,Naisen logiikka,Comedy,3.4,Average,70,Avg. Length Film
1999,"Shame, Shame, Shame","Drama, Thriller",3.4,Average,87,Avg. Length Film
1999,Babel,"Adventure, Family, Fantasy",3.7,Average,95,Avg. Length Film
1999,Baby Geniuses,"Comedy, Crime, Family",2.6,Poor,97,Avg. Length Film
1999,Glória,Drama,6.4,Average,100,Avg. Length Film
1999,18 Shades of Dust,"Crime, Drama",4.5,Average,95,Avg. Length Film
1999,Onegin,"Drama, Romance",6.9,Average,106,Avg. Length Film
1999,Godmoney,"Crime, Drama, Thriller",4.3,Average,99,Avg. Length Film
1999,Hellblock 13,"Horror, Thriller",4.0,Average,90,Avg. Length Film
1999,As Bodas de Deus,Comedy,7.1,Excellent,150,No Data
1999,Liar's Poker,Crime,3.6,Average,93,Avg. Length Film
1999,Mal,Drama,6.3,Average,85,Avg. Length Film
1999,My Girlfriend's Boyfriend,"Comedy, Romance",4.8,Average,81,Avg. Length Film
1999,Predators from Beyond Neptune,Comedy,5.1,Average,80,Avg. Length Film
1999,Three Kings,"Action, Adventure, Comedy",7.1,Excellent,114,Avg. Length Film
1999,Townies,"Comedy, Horror",4.3,Average,80,Avg. Length Film
1999,Toy Story 2,"Animation, Adventure, Come",7.9,Excellent,92,Avg. Length Film
1999,Velocity Trap,"Action, Sci-Fi",4.7,Average,86,Avg. Length Film
1999,Virus,"Action, Horror, Sci-Fi",5.0,Average,99,Avg. Length Film
1999,My X-Girlfriend's Wedding Reception,"Comedy, Music",4.4,Average,85,Avg. Length Film
1999,When Justice Fails,"Drama, Mystery, Thriller",4.6,Average,91,Avg. Length Film
1999,The Autumn Heart,Drama,6.5,Average,110,Avg. Length Film
1999,The Bachelor,"Comedy, Romance",5.0,Average,101,Avg. Length Film
1999,Being John Malkovich,"Comedy, Drama, Fantasy",7.7,Excellent,113,Avg. Length Film
1999,Beowulf,"Action, Adventure, Fantasy",4.1,Average,95,Avg. Length Film
1999,Big Helium Dog,Comedy,5.0,Average,89,Avg. Length Film
1999,A Walk on the Moon,"Drama, Romance",6.6,Average,107,Avg. Length Film
1999,The Mummy,"Action, Adventure, Fantasy",7.0,Excellent,124,No Data
1999,Breakfast of Champions,Comedy,4.6,Average,110,Avg. Length Film
1999,Brokedown Palace,"Drama, Mystery, Thriller",6.5,Average,100,Avg. Length Film
1999,Giving It Up,"Comedy, Romance",4.3,Average,90,Avg. Length Film
1999,The Deep End of the Ocean,Drama,6.4,Average,106,Avg. Length Film
1999,Delivered,"Comedy, Drama, Thriller",5.6,Average,93,Avg. Length Film
1999,Dogma,"Adventure, Comedy, Drama",7.3,Excellent,130,No Data
1999,The 13th Warrior,"Action, Adventure, History",6.6,Average,102,Avg. Length Film
1999,On the Run,"Comedy, Crime",6.1,Average,94,Avg. Length Film
1999,Eye of the Beholder,"Drama, Mystery, Thriller",5.1,Average,109,Avg. Length Film
1999,Eyes Wide Shut,"Drama, Mystery, Thriller",7.4,Excellent,159,No Data
1999,Gloria,"Crime, Drama, Thriller",5.2,Average,108,Avg. Length Film
1999,The Green Mile,"Crime, Drama, Fantasy",8.6,Excellent,189,No Data
1999,In Dreams,"Drama, Fantasy, Thriller",5.5,Average,100,Avg. Length Film
1999,Jakob the Liar,"Drama, War",6.6,Average,120,No Data
1999,Last Call,Drama,4.0,Average,92,Avg. Length Film
1999,The Mod Squad,"Action, Crime, Thriller",4.3,Average,92,Avg. Length Film
1999,My Favorite Martian,"Comedy, Family, Sci-Fi",5.0,Average,94,Avg. Length Film
1999,One Man's Hero,"Action, Drama, History",6.1,Average,121,No Data
1999,Payback,"Action, Crime, Drama",7.1,Excellent,100,Avg. Length Film
1999,Jaime,Drama,7.0,Excellent,111,Avg. Length Film
1999,Pushing Tin,"Comedy, Drama, Romance",6.0,Average,124,No Data
1999,Sherdil,Family,3.8,Average,97,Avg. Length Film
1999,The Sky Is Falling,"Comedy, Drama",6.3,Average,105,Avg. Length Film
1999,Snow Falling on Cedars,"Drama, Mystery, Romance",6.7,Average,127,No Data
1999,Lost & Found,"Comedy, Romance",5.0,Average,100,Avg. Length Film
1999,Tarzan,"Animation, Adventure, Fami",7.3,Excellent,88,Avg. Length Film
1999,Un tè con Mussolini,"Comedy, Drama, War",6.9,Average,117,Avg. Length Film
1999,Titus,"Drama, History, Thriller",7.1,Excellent,162,No Data
1999,Don't Go Breaking My Heart,"Comedy, Romance, Sport",5.5,Average,95,Avg. Length Film
1999,Wild Wild West,"Action, Comedy, Sci-Fi",4.9,Average,106,Avg. Length Film
1999,My Life So Far,"Biography, Comedy, Drama",6.4,Average,98,Avg. Length Film
1999,eXistenZ,"Horror, Sci-Fi, Thriller",6.8,Average,97,Avg. Length Film
1999,Fantasia 2000,"Animation, Comedy, Family",7.2,Excellent,75,Avg. Length Film
1999,Star Wars: Episode I - The Phantom Menace,"Action, Adventure, Fantasy",6.5,Average,136,No Data
1999,The Coroner,Horror,2.6,Poor,74,Avg. Length Film
1999,Shergar,"Crime, Drama, Romance",5.4,Average,95,Avg. Length Film
1999,Trash,"Biography, Drama",5.6,Average,95,Avg. Length Film
1999,An Ideal Husband,"Comedy, Romance",6.8,Average,97,Avg. Length Film
1999,Tail Lights Fade,"Comedy, Action, Drama",4.7,Average,87,Avg. Length Film
1999,Analyze This,"Comedy, Crime",6.7,Average,103,Avg. Length Film
1999,Foreign Correspondents,"Drama, Mystery, Romance",6.2,Average,102,Avg. Length Film
1999,The Other Sister,"Comedy, Drama, Romance",6.5,Average,129,No Data
1999,Alegría,"Drama, Romance, Fantasy",6.7,Average,94,Avg. Length Film
1999,Life,"Comedy, Crime, Drama",6.8,Average,108,Avg. Length Film
1999,Blue Ridge Fall,"Crime, Drama",5.5,Average,100,Avg. Length Film
1999,Blast from the Past,"Comedy, Drama, Romance",6.6,Average,112,Avg. Length Film
1999,The Cider House Rules,"Drama, Romance",7.4,Excellent,126,No Data
1999,Hidden Agenda,"Action, Crime, Mystery",4.5,Average,101,Avg. Length Film
1999,Abendland,"Drama, Thriller",6.9,Average,140,No Data
1999,Notting Hill,"Comedy, Drama, Romance",7.1,Excellent,124,No Data
1999,Sofies verden,"Drama, Fantasy, History",5.9,Average,113,Avg. Length Film
1999,Man on the Moon,"Biography, Comedy, Drama",7.4,Excellent,118,Avg. Length Film
1999,Outside Providence,"Comedy, Drama, Romance",6.4,Average,96,Avg. Length Film
1999,Chutney Popcorn,"Comedy, Drama",5.7,Average,92,Avg. Length Film
1999,Cookie's Fortune,"Comedy, Drama",6.8,Average,118,Avg. Length Film
1999,Santitos,"Comedy, Drama",6.4,Average,105,Avg. Length Film
1999,A Stranger in the Kingdom,Drama,5.7,Average,112,Avg. Length Film
1999,The Loss of Sexual Innocence,Drama,5.4,Average,106,Avg. Length Film
1999,Election,"Comedy, Drama, Romance",7.2,Excellent,103,Avg. Length Film
1999,For Love of the Game,"Drama, Romance, Sport",6.6,Average,137,No Data
1999,Missing Link,"Family, Comedy",5.6,Average,88,Avg. Length Film
1999,Splendor,"Comedy, Romance",6.0,Average,93,Avg. Length Film
1999,Clubland,Music,5.0,Average,94,Avg. Length Film
1999,Go to Hell,"Adventure, Comedy, Horror",3.9,Average,90,Avg. Length Film
1999,Freak Talks About Sex,Comedy,6.0,Average,90,Avg. Length Film
1999,The Confession,"Drama, Thriller",6.0,Average,114,Avg. Length Film
1999,The Dream Catcher,Drama,6.7,Average,99,Avg. Length Film
1999,Grey Owl,"Biography, Drama, Western",6.0,Average,118,Avg. Length Film
1999,Instinct,"Drama, Thriller",6.6,Average,126,No Data
1999,Ogniem i mieczem,"Adventure, Drama, History",7.0,Excellent,175,No Data
1999,The Bumblebee Flies Anyway,"Drama, Romance",6.3,Average,95,Avg. Length Film
1999,Facade,"Action, Thriller",4.4,Average,93,Avg. Length Film
1999,The Iron Giant,"Animation, Action, Adventu",8.0,Excellent,86,Avg. Length Film
1999,The Out-of-Towners,Comedy,5.5,Average,90,Avg. Length Film
1999,Ravenous,"Adventure, Comedy, Horror",7.0,Excellent,101,Avg. Length Film
1999,Mickey Blue Eyes,"Comedy, Crime, Romance",5.8,Average,102,Avg. Length Film
1999,P.U.N.K.S.,"Comedy, Sci-Fi",4.9,Average,115,Avg. Length Film
1999,Aimée & Jaguar,"Biography, Drama, Romance",7.2,Excellent,125,No Data
1999,Heart,"Drama, Thriller",6.3,Average,85,Avg. Length Film
1999,Quand je serai parti... vous vivrez encore,"Action, Drama, History",6.4,Average,120,No Data
1999,Bowfinger,Comedy,6.4,Average,97,Avg. Length Film
1999,Darkness Falls,"Drama, Thriller",5.8,Average,90,Avg. Length Film
1999,Edtv,"Comedy, Drama",6.1,Average,122,No Data
1999,Rogue Trader,"Crime, Drama, History",6.4,Average,101,Avg. Length Film
1999,Spin the Bottle,"Comedy, Drama, Romance",5.7,Average,83,Avg. Length Film
1999,Wing Commander,"Action, Adventure, Sci-Fi",4.3,Average,100,Avg. Length Film
1999,The First of May,"Drama, Family, Sport",6.9,Average,111,Avg. Length Film
1999,The Florentine,"Comedy, Drama",5.6,Average,104,Avg. Length Film
1999,Flypaper,"Comedy, Crime, Thriller",5.1,Average,108,Avg. Length Film
1999,Mystery Men,"Action, Comedy, Fantasy",6.1,Average,121,No Data
1999,October Sky,"Biography, Drama, Family",7.8,Excellent,108,Avg. Length Film
1999,The Secret Laughter of Women,"Comedy, Drama, Romance",6.2,Average,99,Avg. Length Film
1999,At First Sight,"Drama, Romance",6.0,Average,128,No Data
1999,To Walk with Lions,"Adventure, Biography, Dram",6.9,Average,110,Avg. Length Film
1999,El coronel no tiene quien le escriba,Drama,6.6,Average,118,Avg. Length Film
1999,The Craic,Comedy,5.6,Average,89,Avg. Length Film
1999,Teaching Mrs. Tingle,"Comedy, Thriller",5.3,Average,96,Avg. Length Film
1999,The Matrix,"Action, Sci-Fi",8.7,Excellent,136,No Data
1999,Perpetrators of the Crime,Comedy,5.3,Average,86,Avg. Length Film
1999,24 Nights,"Comedy, Drama, Romance",6.3,Average,97,Avg. Length Film
1999,Astérix & Obélix contre César,"Adventure, Comedy, Family",5.9,Average,109,Avg. Length Film
1999,Best Laid Plans,"Crime, Drama, Thriller",6.1,Average,92,Avg. Length Film
