year,title,genre,avg_vote,movie_category,duration,length_category
1937,Le roman de Renard,"Animation, Adventure, Come",7.8,Excellent,63,Avg. Length Film
1937,Black Legion,"Crime, Drama, Film-Noir",7.0,Excellent,83,Avg. Length Film
1937,Criminal Lawyer,"Action, Crime, Drama",6.0,Average,72,Avg. Length Film
1937,Drôle de drame,Comedy,7.6,Excellent,94,Avg. Length Film
1937,Lovagias ügy,"Comedy, Romance",7.1,Excellent,78,Avg. Length Film
1937,Stolen Holiday,"Drama, Romance",6.4,Average,80,Avg. Length Film
1937,Trinadtsat,"Adventure, War",6.9,Average,90,Avg. Length Film
1937,We Who Are About to Die,"Crime, Drama",6.7,Average,81,Avg. Length Film
1937,"¡Centinela, alerta!",Musical,5.1,Average,80,Avg. Length Film
1937,The Adventurous Blonde,"Comedy, Mystery, Romance",6.5,Average,61,Avg. Length Film
1937,Affairs of Cappy Ricks,"Comedy, Drama",5.6,Average,61,Avg. Length Film
1937,Aien kyo,Drama,6.7,Average,108,Avg. Length Film
1937,Alcatraz Island,"Action, Crime, Drama",5.7,Average,63,Avg. Length Film
1937,Ali Baba Goes to Town,"Comedy, Fantasy, Musical",6.4,Average,81,Avg. Length Film
1937,L'alibi,Mystery,6.9,Average,84,Avg. Length Film
1937,All Over Town,Comedy,5.4,Average,63,Avg. Length Film
1937,Angel,"Comedy, Drama, Romance",7.2,Excellent,91,Avg. Length Film
1937,Another Dawn,"Adventure, Drama, Romance",6.1,Average,73,Avg. Length Film
1937,Arizona Days,"Action, Music, Western",4.9,Average,57,Short Film
1937,Artists & Models,"Comedy, Musical",6.2,Average,97,Avg. Length Film
1937,The Awful Truth,"Comedy, Romance",7.7,Excellent,90,Avg. Length Film
1937,Back in Circulation,"Comedy, Mystery, Drama",6.4,Average,81,Avg. Length Film
1937,The Man Who Found Himself,Drama,6.1,Average,67,Avg. Length Film
1937,Bank Alarm,"Crime, Drama, Romance",5.3,Average,61,Avg. Length Film
1937,"Beg, Borrow or Steal","Comedy, Romance",6.8,Average,72,Avg. Length Film
1937,Behind the Headlines,"Action, Adventure, Crime",6.0,Average,58,Short Film
1937,Bespridannitsa,"Drama, Romance",6.9,Average,86,Avg. Length Film
1937,Between Two Women,"Drama, Romance",6.2,Average,88,Avg. Length Film
1937,Big City,Drama,6.5,Average,80,Avg. Length Film
1937,Bílá nemoc,"Drama, Fantasy, Sci-Fi",7.4,Excellent,103,Avg. Length Film
1937,Blake of Scotland Yard,"Adventure, Crime, Sci-Fi",5.0,Average,303,No Data
1937,Boots and Saddles,"Action, Adventure, Music",5.9,Average,58,Short Film
1937,Borderland,"Adventure, Mystery, Wester",7.1,Excellent,82,Avg. Length Film
1937,Born Reckless,"Action, Adventure, Crime",6.2,Average,59,Short Film
1937,Born to the West,"Romance, Western",5.7,Average,59,Short Film
1937,Breakfast for Two,"Comedy, Romance",6.5,Average,67,Avg. Length Film
1937,The Bride Wore Red,"Comedy, Drama, Romance",6.1,Average,103,Avg. Length Film
1937,A Bride for Henry,Comedy,5.7,Average,58,Short Film
1937,Broadway Melody of 1938,"Musical, Romance",6.8,Average,110,Avg. Length Film
1937,Bulldog Drummond Comes Back,"Adventure, Mystery, Thrill",6.0,Average,64,Avg. Length Film
1937,Bulldog Drummond Escapes,"Adventure, Mystery, Thrill",6.1,Average,67,Avg. Length Film
1937,Bulldog Drummond at Bay,"Action, Comedy, Drama",6.1,Average,78,Avg. Length Film
1937,Bulldog Drummond's Revenge,"Adventure, Mystery",5.9,Average,57,Short Film
1937,Café Metropole,"Comedy, Drama, Romance",6.7,Average,83,Avg. Length Film
1937,California Straight Ahead!,"Action, Drama, Romance",6.1,Average,67,Avg. Length Film
1937,Call It a Day,Comedy,5.8,Average,90,Avg. Length Film
1937,Captains Courageous,"Adventure, Drama, Family",8.0,Excellent,117,Avg. Length Film
1937,The Case of the Stuttering Bishop,"Crime, Drama, Mystery",6.3,Average,70,Avg. Length Film
1937,Charlie Chan at Monte Carlo,"Comedy, Crime, Mystery",7.0,Excellent,72,Avg. Length Film
1937,Charlie Chan at the Olympics,"Comedy, Crime, Mystery",7.2,Excellent,71,Avg. Length Film
1937,Charlie Chan on Broadway,"Comedy, Crime, Mystery",7.2,Excellent,68,Avg. Length Film
1937,Confession,"Crime, Drama, Romance",7.3,Excellent,87,Avg. Length Film
1937,Conquest,"Drama, History, Romance",6.6,Average,113,Avg. Length Film
1937,A Damsel in Distress,"Comedy, Music, Romance",6.8,Average,101,Avg. Length Film
1937,Danger - Love at Work,"Comedy, Romance",6.4,Average,84,Avg. Length Film
1937,Dangerous Number,"Comedy, Romance",5.3,Average,71,Avg. Length Film
1937,Dark Journey,"Adventure, Romance, Thrill",6.3,Average,77,Avg. Length Film
1937,Daughter of Shanghai,"Crime, Drama, Romance",6.6,Average,62,Avg. Length Film
1937,A Day at the Races,"Comedy, Musical, Sport",7.6,Excellent,111,Avg. Length Film
1937,Dead End,"Crime, Drama, Film-Noir",7.3,Excellent,93,Avg. Length Film
1937,Dick Tracy,"Action, Comedy, Crime",6.7,Average,290,No Data
1937,Dinner at the Ritz,"Crime, Mystery, Romance",6.1,Average,77,Avg. Length Film
1937,Don't Tell the Wife,Comedy,6.1,Average,62,Avg. Length Film
1937,Double Wedding,"Comedy, Romance",7.1,Excellent,87,Avg. Length Film
1937,Double or Nothing,"Comedy, Musical, Romance",6.6,Average,90,Avg. Length Film
1937,Doctor Syn,"Drama, Adventure",6.2,Average,78,Avg. Length Film
1937,Draegerman Courage,Drama,6.0,Average,58,Short Film
1937,Easy Living,"Comedy, Romance",7.6,Excellent,88,Avg. Length Film
1937,The Edge of the World,"Drama, History, Romance",7.3,Excellent,81,Avg. Length Film
1937,Elephant Boy,"Adventure, Drama, Family",6.6,Average,80,Avg. Length Film
1937,The Emperor's Candlesticks,"Drama, History, Romance",6.6,Average,89,Avg. Length Film
1937,Escape by Night,"Action, Adventure, Crime",5.9,Average,72,Avg. Length Film
1937,Ever Since Eve,"Comedy, Romance",6.6,Average,80,Avg. Length Film
1937,Every Day's a Holiday,"Comedy, Musical",6.7,Average,80,Avg. Length Film
1937,A Family Affair,Comedy,6.8,Average,69,Avg. Length Film
1937,Fant,"Crime, Drama",6.7,Average,95,Avg. Length Film
1937,Fermo con le mani,Comedy,6.2,Average,73,Avg. Length Film
1937,Fight for Your Lady,"Comedy, Romance",5.7,Average,66,Avg. Length Film
1937,Fire Over England,"Adventure, History, Romanc",6.5,Average,92,Avg. Length Film
1937,The Firefly,"History, Musical, Romance",7.0,Excellent,131,No Data
1937,First Lady,Comedy,6.2,Average,83,Avg. Length Film
1937,Flight from Glory,Drama,6.4,Average,67,Avg. Length Film
1937,Fly Away Baby,"Adventure, Comedy, Drama",6.4,Average,60,Avg. Length Film
1937,The Footloose Heiress,"Comedy, Romance",6.2,Average,59,Short Film
1937,Forty Naughty Girls,"Action, Comedy, Crime",6.2,Average,63,Avg. Length Film
1937,L'homme de nulle part,Drama,7.0,Excellent,92,Avg. Length Film
1937,Git Along Little Dogies,"Action, Adventure, Comedy",5.8,Average,67,Avg. Length Film
1937,The Go Getter,"Comedy, Romance",6.5,Average,92,Avg. Length Film
1937,God's Country and the Woman,"Drama, Romance",5.9,Average,85,Avg. Length Film
1937,The Good Earth,"Drama, Romance",7.5,Excellent,138,No Data
1937,"Good Morning, Boys",Comedy,6.8,Average,79,Avg. Length Film
1937,The Grand Illusion,"Drama, War",8.1,Excellent,113,Avg. Length Film
1937,The Great Garrick,"Comedy, Romance",6.9,Average,89,Avg. Length Film
1937,The Great O'Malley,Drama,6.8,Average,71,Avg. Length Film
1937,Green Light,"Drama, Romance",6.3,Average,85,Avg. Length Film
1937,Gribouille,"Comedy, Drama",6.7,Average,86,Avg. Length Film
1937,Gueule d'amour,"Drama, Romance, War",7.3,Excellent,94,Avg. Length Film
1937,La Habanera,Drama,6.1,Average,98,Avg. Length Film
1937,Regain,"Drama, Romance",7.3,Excellent,127,No Data
1937,Heidi,"Drama, Family, Musical",7.3,Excellent,88,Avg. Length Film
1937,High Flyers,"Comedy, Musical",5.8,Average,70,Avg. Length Film
1937,"High, Wide and Handsome","Musical, Western",6.3,Average,110,Avg. Length Film
1937,Hills of Old Wyoming,"Action, Adventure, Western",6.9,Average,78,Avg. Length Film
1937,History Is Made at Night,"Drama, Romance",7.4,Excellent,97,Avg. Length Film
1937,Hit the Saddle,"Romance, Western",6.9,Average,57,Short Film
1937,Hitting a New High,"Comedy, Musical, Romance",5.0,Average,85,Avg. Length Film
1937,Hollywood Cowboy,"Action, Adventure, Romance",5.6,Average,64,Avg. Length Film
1937,Hollywood Hotel,"Comedy, Musical, Romance",6.4,Average,109,Avg. Length Film
1937,Hoosier Schoolboy,Drama,5.6,Average,62,Avg. Length Film
1937,Hopalong Rides Again,"Action, Drama, Western",7.0,Excellent,65,Avg. Length Film
1937,The Hurricane,"Action, Drama, Romance",7.2,Excellent,110,Avg. Length Film
1937,I Cover the War!,"Action, Drama, Romance",6.2,Average,68,Avg. Length Film
1937,I Met Him in Paris,"Comedy, Romance",6.1,Average,86,Avg. Length Film
