year,title,genre,avg_vote,movie_category,duration,length_category
1926,Die Abenteuer des Prinzen Achmed,"Animation, Adventure, Fant",7.8,Excellent,81,Avg. Length Film
1926,Feu Mathias Pascal,Drama,7.1,Excellent,170,No Data
1926,Glomdalsbruden,"Drama, Romance",6.6,Average,115,Avg. Length Film
1926,Gribiche,Drama,6.9,Average,113,Avg. Length Film
1926,Le voyage imaginaire,"Comedy, Drama, Fantasy",6.7,Average,80,Avg. Length Film
1926,Bardelys the Magnificent,"Drama, Romance",7.0,Excellent,90,Avg. Length Film
1926,The Bat,"Mystery, Thriller",6.6,Average,86,Avg. Length Film
1926,Battling Butler,Comedy,7.1,Excellent,77,Avg. Length Film
1926,Beau Geste,"Action, Adventure, Drama",7.0,Excellent,101,Avg. Length Film
1926,The Bells,"Crime, Drama, Horror",6.5,Average,68,Avg. Length Film
1926,The Better 'Ole,"Comedy, War, Drama",6.4,Average,95,Avg. Length Film
1926,Beverly of Graustark,"Comedy, Romance",5.9,Average,70,Avg. Length Film
1926,The Black Pirate,"Adventure, Action",7.1,Excellent,88,Avg. Length Film
1926,The Blackbird,"Crime, Drama, Romance",6.8,Average,86,Avg. Length Film
1926,The Blue Eagle,"Action, Drama",5.5,Average,58,Short Film
1926,La Bohème,"Drama, Romance",7.3,Excellent,95,Avg. Length Film
1926,The Boob,"Comedy, Romance",5.1,Average,64,Avg. Length Film
1926,Brown of Harvard,"Drama, Romance",6.2,Average,85,Avg. Length Film
1926,Brudeferden i Hardanger,"Drama, Romance",6.7,Average,104,Avg. Length Film
1926,Dancing Mothers,Drama,6.6,Average,66,Avg. Length Film
1926,Don Juan,"Adventure, Romance",7.0,Excellent,110,Avg. Length Film
1926,Ella Cinders,"Comedy, Romance",6.7,Average,75,Avg. Length Film
1926,Eve's Leaves,"Comedy, Romance",4.5,Average,75,Avg. Length Film
1926,Exit Smiling,"Comedy, Romance",6.9,Average,77,Avg. Length Film
1926,Faust: Eine deutsche Volkssage,"Drama, Fantasy, Horror",8.1,Excellent,107,Avg. Length Film
1926,Fig Leaves,Comedy,6.4,Average,70,Avg. Length Film
1926,Fine Manners,Comedy,5.8,Average,70,Avg. Length Film
1926,Flesh and the Devil,"Drama, Romance",7.7,Excellent,112,Avg. Length Film
1926,For Heaven's Sake,"Action, Comedy, Romance",7.5,Excellent,58,Short Film
1926,Geheimnisse einer Seele,Drama,6.9,Average,97,Avg. Length Film
1926,The Great K & A Train Robbery,Western,6.4,Average,53,Short Film
1926,Hands Up!,"Action, Comedy, War",6.5,Average,60,Avg. Length Film
1926,Der heilige Berg,Drama,6.7,Average,100,Avg. Length Film
1926,It's the Old Army Game,"Adventure, Comedy, Romance",6.6,Average,70,Avg. Length Film
1926,Kid Boots,"Comedy, Romance",6.9,Average,77,Avg. Length Film
1926,Kiki,Comedy,6.6,Average,108,Avg. Length Film
1926,Kurutta ippêji,"Drama, Horror",7.4,Excellent,70,Avg. Length Film
1926,Love 'Em and Leave 'Em,"Comedy, Drama, Romance",6.4,Average,76,Avg. Length Film
1926,The Magician,"Drama, Fantasy, Horror",6.8,Average,83,Avg. Length Film
1926,Mantrap,Comedy,6.8,Average,86,Avg. Length Film
1926,Mare Nostrum,"Drama, War",6.8,Average,102,Avg. Length Film
1926,Mat,Drama,7.5,Excellent,89,Avg. Length Film
1926,Miss Mend,"Adventure, Comedy, Crime",6.9,Average,250,No Data
1926,Nana,"Drama, Romance",6.8,Average,150,No Data
1926,Nell Gwyn,"Biography, Drama, History",5.3,Average,80,Avg. Length Film
1926,Old Ironsides,"Drama, History",6.6,Average,111,Avg. Length Film
1926,Po zakonu,Drama,7.7,Excellent,80,Avg. Length Film
1926,Protsess o tryokh millionakh,Comedy,7.1,Excellent,66,Avg. Length Film
1926,The Road to Mandalay,Drama,6.6,Average,70,Avg. Length Film
1926,The Scarlet Letter,Drama,7.7,Excellent,115,Avg. Length Film
1926,The Sea Beast,"Action, Adventure, Fantasy",6.5,Average,136,No Data
1926,The Shamrock Handicap,"Romance, Drama",5.9,Average,66,Avg. Length Film
1926,Shinel,Drama,6.8,Average,84,Avg. Length Film
1926,The Show-Off,"Comedy, Drama",6.8,Average,82,Avg. Length Film
1926,So This Is Paris,Comedy,7.1,Excellent,80,Avg. Length Film
1926,So's Your Old Man,Comedy,6.2,Average,67,Avg. Length Film
1926,The Son of the Sheik,"Adventure, Drama, Romance",6.7,Average,68,Avg. Length Film
1926,The Sorrows of Satan,"Drama, Romance",6.1,Average,90,Avg. Length Film
1926,Sparrows,Drama,7.3,Excellent,110,Avg. Length Film
1926,The Strong Man,Comedy,6.7,Average,75,Avg. Length Film
1926,Der Student von Prag,"Drama, Horror",6.9,Average,110,Avg. Length Film
1926,The Temptress,"Drama, Romance",7.0,Excellent,117,Avg. Length Film
1926,3 Bad Men,"Romance, Western",7.5,Excellent,92,Avg. Length Film
1926,Torrent,"Drama, Romance",6.9,Average,88,Avg. Length Film
1926,"Tramp, Tramp, Tramp","Adventure, Comedy, Romance",6.1,Average,62,Avg. Length Film
1926,The Volga Boatman,"Drama, Romance",6.7,Average,120,No Data
1926,What Price Glory,"Comedy, Drama, War",6.8,Average,116,Avg. Length Film
1926,The Winning of Barbara Worth,"Drama, Romance, Western",7.1,Excellent,89,Avg. Length Film
1926,The General,"Action, Adventure, Comedy",8.1,Excellent,67,Avg. Length Film
1926,Tell It to the Marines,"Comedy, Drama, Romance",6.9,Average,103,Avg. Length Film
1926,Mauprat,Drama,6.8,Average,88,Avg. Length Film
1926,Sunrise,"Drama, Thriller",7.2,Excellent,66,Avg. Length Film
