year,title,genre,avg_vote,movie_category,duration,length_category
1935,The Little Colonel,"Comedy, Family, Musical",7.1,Excellent,81,Avg. Length Film
1935,Schaste,"Comedy, Drama",7.5,Excellent,95,Avg. Length Film
1935,Bulldog Jack,"Comedy, Crime, Mystery",6.5,Average,72,Avg. Length Film
1935,The Clairvoyant,"Drama, Mystery, Romance",6.7,Average,81,Avg. Length Film
1935,Vagabond Lady,"Comedy, Romance, Drama",6.0,Average,71,Avg. Length Film
1935,Golgotha,"Adventure, Drama",6.3,Average,95,Avg. Length Film
1935,Life Returns,"Drama, Horror, Sci-Fi",3.9,Average,63,Avg. Length Film
1935,Romance in Manhattan,"Comedy, Romance",6.8,Average,77,Avg. Length Film
1935,Strogiy yunosha,Drama,6.8,Average,100,Avg. Length Film
1935,Toni,"Crime, Drama, Romance",7.2,Excellent,84,Avg. Length Film
1935,Rocky Mountain Mystery,"Mystery, Western",6.0,Average,63,Avg. Length Film
1935,The 39 Steps,"Film-Noir, Mystery, Thrill",7.7,Excellent,86,Avg. Length Film
1935,Aerograd,Drama,6.1,Average,82,Avg. Length Film
1935,After Office Hours,"Comedy, Crime, Drama",6.4,Average,72,Avg. Length Film
1935,Age of Indiscretion,"Drama, Romance",6.4,Average,78,Avg. Length Film
1935,Ah Wilderness!,"Comedy, Drama",6.8,Average,98,Avg. Length Film
1935,Air Hawks,"Action, Drama, Mystery",5.9,Average,68,Avg. Length Film
1935,Alibi Ike,"Comedy, Romance, Sport",6.1,Average,72,Avg. Length Film
1935,Alice Adams,"Comedy, Drama, Romance",6.9,Average,99,Avg. Length Film
1935,Amphitryon,"Comedy, Fantasy, Musical",6.5,Average,105,Avg. Length Film
1935,Anna Karenina,"Drama, Romance",7.0,Excellent,95,Avg. Length Film
1935,Annie Oakley,"Biography, Drama, Western",6.7,Average,90,Avg. Length Film
1935,Another Face,"Drama, Comedy",5.9,Average,69,Avg. Length Film
1935,The Arizonian,"Adventure, Music, Romance",6.8,Average,75,Avg. Length Film
1935,Atlantic Adventure,"Comedy, Mystery",5.4,Average,68,Avg. Length Film
1935,Baby Face Harrington,"Comedy, Crime",5.7,Average,62,Avg. Length Film
1935,La bandera,"Drama, Romance, War",6.9,Average,96,Avg. Length Film
1935,Barbary Coast,"Adventure, Drama, Romance",6.8,Average,91,Avg. Length Film
1935,Becky Sharp,"Drama, Romance, War",5.9,Average,84,Avg. Length Film
1935,The Big Broadcast of 1936,Musical,5.9,Average,97,Avg. Length Film
1935,Biography of a Bachelor Girl,"Comedy, Romance",6.1,Average,82,Avg. Length Film
1935,The Bishop Misbehaves,"Comedy, Crime",6.6,Average,85,Avg. Length Film
1935,Black Fury,"Crime, Drama, Romance",6.5,Average,94,Avg. Length Film
1935,The Black Room,"Crime, Horror",7.0,Excellent,68,Avg. Length Film
1935,Black Sheep,"Drama, Romance",6.9,Average,76,Avg. Length Film
1935,Bonnie Scotland,Comedy,6.9,Average,80,Avg. Length Film
1935,Bordertown,"Crime, Drama",6.9,Average,90,Avg. Length Film
1935,Boys Will Be Boys,Comedy,6.6,Average,80,Avg. Length Film
1935,Break of Hearts,"Drama, Romance",5.9,Average,78,Avg. Length Film
1935,The Bride Comes Home,"Comedy, Romance",6.3,Average,83,Avg. Length Film
1935,Bride of Frankenstein,"Drama, Horror, Sci-Fi",7.8,Excellent,75,Avg. Length Film
1935,Bright Lights,"Comedy, Music",6.3,Average,82,Avg. Length Film
1935,Broadway Gondolier,"Comedy, Musical, Romance",6.5,Average,99,Avg. Length Film
1935,Broadway Hostess,"Comedy, Musical, Romance",5.2,Average,68,Avg. Length Film
1935,Broadway Melody of 1936,"Musical, Romance",6.8,Average,101,Avg. Length Film
1935,Call of the Wild,"Action, Adventure, Drama",6.8,Average,89,Avg. Length Film
1935,Captain Blood,"Action, Adventure",7.7,Excellent,119,Avg. Length Film
1935,Car of Dreams,Comedy,5.8,Average,72,Avg. Length Film
1935,Cardinal Richelieu,"Drama, History, Romance",6.2,Average,82,Avg. Length Film
1935,The Case of the Curious Bride,"Comedy, Crime, Drama",6.7,Average,80,Avg. Length Film
1935,The Case of the Lucky Legs,"Comedy, Crime, Mystery",6.6,Average,77,Avg. Length Film
1935,The Casino Murder Case,Mystery,6.3,Average,82,Avg. Length Film
1935,Chandu on the Magic Island,"Fantasy, Adventure",4.6,Average,70,Avg. Length Film
