year,title,genre,avg_vote,movie_category,duration,length_category
1959,The Chaplin Revue,Comedy,7.8,Excellent,128,No Data
1959,Teenage Zombies,"Horror, Sci-Fi",3.0,Poor,73,Avg. Length Film
1959,A Stranger in My Arms,"Drama, Romance, War",6.4,Average,88,Avg. Length Film
1959,Carry on Nurse,"Comedy, Romance",6.3,Average,86,Avg. Length Film
1959,La notte brava,Drama,7.0,Excellent,95,Avg. Length Film
1959,La cucaracha,"Drama, Romance, War",7.0,Excellent,97,Avg. Length Film
1959,Erode il grande,"Biography, Drama, History",4.8,Average,93,Avg. Length Film
1959,Escort West,Western,6.2,Average,75,Avg. Length Film
1959,Le fauve est lâché,"Crime, Drama",6.4,Average,98,Avg. Length Film
1959,La femme et le pantin,Drama,5.3,Average,101,Avg. Length Film
1959,Das Feuerzeug,"Drama, Fantasy",6.7,Average,83,Avg. Length Film
1959,"Go, Johnny, Go!",Musical,5.7,Average,75,Avg. Length Film
1959,Good Day for a Hanging,Western,6.3,Average,85,Avg. Length Film
1959,El grito de la muerte,"Horror, Mystery, Thriller",5.3,Average,72,Avg. Length Film
1959,The Gunfight at Dodge City,Western,6.1,Average,81,Avg. Length Film
1959,Die Halbzarte,Comedy,5.5,Average,92,Avg. Length Film
1959,Der Haus-Tyrann,Comedy,6.3,Average,90,Avg. Length Film
1959,El hombre y el monstruo,Horror,6.1,Average,78,Avg. Length Film
1959,House on Haunted Hill,"Horror, Mystery",6.9,Average,75,Avg. Length Film
1959,"Hunde, wollt ihr ewig leben","War, Drama",7.2,Excellent,93,Avg. Length Film
1959,I Mobster,"Crime, Drama, Thriller",6.2,Average,81,Avg. Length Film
1959,Ivan Brovkin na tseline,"Adventure, Comedy, Romance",7.0,Excellent,97,Avg. Length Film
1959,The Last Blitzkrieg,"Drama, War",5.8,Average,84,Avg. Length Film
1959,La legge,"Comedy, Crime, Drama",6.9,Average,126,No Data
1959,Look Back in Anger,Drama,7.1,Excellent,98,Avg. Length Film
1959,Misterios de ultratumba,"Fantasy, Horror, Mystery",6.9,Average,82,Avg. Length Film
1959,The Monster of Piedras Blancas,"Horror, Sci-Fi",5.4,Average,71,Avg. Length Film
1959,Nazarín,Drama,7.9,Excellent,94,Avg. Length Film
1959,Nel segno di Roma,"Adventure, Drama, Romance",5.5,Average,98,Avg. Length Film
1959,Nella città l'inferno,Drama,7.3,Excellent,95,Avg. Length Film
1959,No Name on the Bullet,"Action, Drama, Romance",7.3,Excellent,77,Avg. Length Film
1959,No Trees in the Street,Drama,6.0,Average,96,Avg. Length Film
1959,Plan 9 from Outer Space,"Horror, Sci-Fi",4.0,Average,79,Avg. Length Film
1959,Sube y baja,"Comedy, Sport",7.1,Excellent,108,Avg. Length Film
1959,Il tempo si è fermato,Drama,7.4,Excellent,83,Avg. Length Film
1959,Der Tiger von Eschnapur,"Adventure, Drama, Romance",6.7,Average,101,Avg. Length Film
1959,Too Many Crooks,"Comedy, Crime",7.0,Excellent,87,Avg. Length Film
1959,La tête contre les murs,Drama,7.1,Excellent,95,Avg. Length Film
1959,Verboten!,"Drama, Thriller, War",6.8,Average,93,Avg. Length Film
1959,"Zorro, the Avenger","Adventure, Family, Western",6.6,Average,91,Avg. Length Film
1959,-30-,Drama,6.6,Average,96,Avg. Length Film
1959,1001 Arabian Nights,"Animation, Fantasy",6.3,Average,75,Avg. Length Film
1959,125 rue Montmartre,"Crime, Drama",6.6,Average,85,Avg. Length Film
1959,The 30 Foot Bride of Candy Rock,"Comedy, Sci-Fi",5.8,Average,75,Avg. Length Film
1959,4D Man,"Action, Horror, Romance",5.8,Average,85,Avg. Length Film
1959,Agi Murad il diavolo bianco,"Action, Adventure, Drama",5.2,Average,91,Avg. Length Film
1959,Ai to kibô no machi,Drama,7.1,Excellent,62,Avg. Length Film
1959,Al Capone,"Biography, Crime, Drama",6.8,Average,104,Avg. Length Film
1959,Alias Jesse James,"Comedy, Romance, Western",6.5,Average,92,Avg. Length Film
1959,The Alligator People,"Horror, Mystery, Sci-Fi",5.6,Average,74,Avg. Length Film
1959,Anari,"Comedy, Drama, Musical",8.0,Excellent,166,No Data
1959,Anatomy of a Murder,"Crime, Drama, Mystery",8.0,Excellent,161,No Data
1959,The Angry Hills,"Drama, War, Thriller",5.8,Average,105,Avg. Length Film
1959,The Angry Red Planet,"Adventure, Sci-Fi",5.3,Average,83,Avg. Length Film
1959,Un témoin dans la ville,"Crime, Drama, Thriller",6.9,Average,86,Avg. Length Film
1959,Apur Sansar,Drama,8.5,Excellent,105,Avg. Length Film
1959,"Archimède, le clochard","Drama, Comedy",6.7,Average,76,Avg. Length Film
1959,Arrangiatevi,Comedy,7.2,Excellent,110,Avg. Length Film
1959,Signé: Arsène Lupin,"Comedy, Crime, Mystery",6.2,Average,100,Avg. Length Film
1959,Aru kengo no shogai,"Action, Drama",6.8,Average,111,Avg. Length Film
1959,Ask Any Girl,"Comedy, Romance",6.6,Average,98,Avg. Length Film
1959,The Atomic Submarine,"Sci-Fi, Thriller",5.2,Average,72,Avg. Length Film
1959,Audace colpo dei soliti ignoti,"Comedy, Crime",7.1,Excellent,105,Avg. Length Film
1959,Babette s'en va-t-en guerre,"Comedy, War",6.1,Average,106,Avg. Length Film
1959,Ballada o soldate,"Drama, Romance, War",8.2,Excellent,88,Avg. Length Film
1959,The Bandit of Zhobe,"Action, Adventure",5.2,Average,80,Avg. Length Film
1959,The Bat,"Horror, Mystery, Thriller",6.1,Average,80,Avg. Length Film
1959,La battaglia di Maratona,"Action, Adventure, Drama",5.0,Average,90,Avg. Length Film
1959,Battle of the Coral Sea,"Action, Drama, Romance",5.7,Average,86,Avg. Length Film
1959,Baza ludzi umarlych,Drama,7.5,Excellent,104,Avg. Length Film
1959,Beast from Haunted Cave,"Crime, Horror, Thriller",4.3,Average,72,Avg. Length Film
1959,The Beat Generation,"Crime, Drama, Thriller",5.6,Average,95,Avg. Length Film
1959,Behemoth the Sea Monster,"Action, Adventure, Drama",5.8,Average,80,Avg. Length Film
1959,Beloved Infidel,"Drama, Romance",6.1,Average,123,No Data
1959,Ben-Hur,"Adventure, Drama, History",8.1,Excellent,212,No Data
1959,The Best of Everything,"Drama, Romance",6.6,Average,121,No Data
1959,Beyond This Place,"Crime, Mystery, Thriller",6.2,Average,90,Avg. Length Film
1959,The Big Circus,Drama,6.3,Average,109,Avg. Length Film
1959,The Big Fisherman,"Drama, History",5.7,Average,180,No Data
1959,The Big Operator,"Crime, Drama",6.6,Average,91,Avg. Length Film
1959,Blind Date,"Mystery, Thriller, Crime",6.7,Average,95,Avg. Length Film
1959,The Bloody Brood,"Crime, Drama",4.8,Average,80,Avg. Length Film
1959,The Blue Angel,Drama,6.3,Average,107,Avg. Length Film
1959,Blue Denim,"Drama, Romance",6.6,Average,89,Avg. Length Film
1959,Le bossu,"Action, Adventure",6.9,Average,105,Avg. Length Film
1959,Danger Within,"Drama, War",6.9,Average,101,Avg. Length Film
1959,The Bridal Path,Comedy,6.8,Average,95,Avg. Length Film
1959,Die Brücke,"Drama, War",8.0,Excellent,103,Avg. Length Film
1959,A Bucket of Blood,"Comedy, Crime, Horror",6.7,Average,66,Avg. Length Film
1959,Buddenbrooks - 1. Teil,Drama,6.6,Average,99,Avg. Length Film
1959,Buddenbrooks - 2. Teil,Drama,6.6,Average,107,Avg. Length Film
1959,But Not for Me,"Comedy, Romance",6.4,Average,111,Avg. Length Film
1959,Caltiki il mostro immortale,"Adventure, Horror, Sci-Fi",6.0,Average,77,Avg. Length Film
1959,La cambiale,Comedy,6.7,Average,109,Avg. Length Film
1959,The Captain's Table,Comedy,5.9,Average,90,Avg. Length Film
1959,Career,Drama,6.9,Average,105,Avg. Length Film
1959,Carry on Teacher,Comedy,6.2,Average,86,Avg. Length Film
1959,Cast a Long Shadow,Western,6.2,Average,82,Avg. Length Film
1959,Charles Tante,"Comedy, Family",6.9,Average,101,Avg. Length Film
1959,Le chemin des écoliers,Drama,6.4,Average,90,Avg. Length Film
1959,City of Fear,"Crime, Drama, Thriller",6.4,Average,81,Avg. Length Film
1959,Compulsion,"Biography, Crime, Drama",7.4,Excellent,103,Avg. Length Film
1959,The Cosmic Man,"Adventure, Sci-Fi, Thrille",4.8,Average,72,Avg. Length Film
