year,title,genre,avg_vote,movie_category,duration,length_category
1922,Beauty's Worth,"Drama, Romance",6.0,Average,112,Avg. Length Film
1922,Beyond the Rocks,"Drama, Romance",6.8,Average,80,Avg. Length Film
1922,Blood and Sand,"Drama, Romance, Sport",6.4,Average,80,Avg. Length Film
1922,Der brennende Acker,Drama,6.9,Average,98,Avg. Length Film
1922,The Bride's Play,Romance,6.2,Average,70,Avg. Length Film
1922,Crainquebille,Drama,7.1,Excellent,90,Avg. Length Film
1922,Der var engang,"Drama, Family, Fantasy",6.3,Average,75,Avg. Length Film
1922,Dr. Jack,Comedy,7.1,Excellent,60,Avg. Length Film
1922,Down to the Sea in Ships,"Adventure, Drama, Romance",6.2,Average,83,Avg. Length Film
1922,"Dr. Mabuse, der Spieler","Crime, Mystery, Thriller",7.9,Excellent,242,No Data
1922,La femme de nulle part,Drama,6.4,Average,61,Avg. Length Film
1922,Flesh and Blood,Drama,6.3,Average,74,Avg. Length Film
1922,Foolish Wives,"Drama, Thriller",7.1,Excellent,117,Avg. Length Film
1922,Die Gezeichneten,Drama,6.5,Average,105,Avg. Length Film
1922,Grandma's Boy,"Comedy, Family",7.0,Excellent,60,Avg. Length Film
1922,The Headless Horseman,"Comedy, Drama, Horror",4.9,Average,68,Avg. Length Film
1922,Lorna Doone,"Drama, Romance",6.7,Average,70,Avg. Length Film
1922,The Man from Beyond,Mystery,5.5,Average,74,Avg. Length Film
1922,Manslaughter,Drama,6.2,Average,100,Avg. Length Film
1922,Monte Cristo,"Drama, Romance",6.7,Average,100,Avg. Length Film
1922,Moran of the Lady Letty,Adventure,6.5,Average,68,Avg. Length Film
1922,Nathan der Weise,"Drama, History",6.9,Average,128,No Data
1922,Nosferatu,"Fantasy, Horror",7.9,Excellent,94,Avg. Length Film
1922,Oliver Twist,Drama,6.7,Average,98,Avg. Length Film
1922,Othello,"Drama, Romance",6.4,Average,79,Avg. Length Film
1922,Phantom,"Drama, Romance",6.9,Average,125,No Data
1922,The Prisoner of Zenda,"Adventure, Romance",6.7,Average,125,No Data
1922,Robin Hood,"Adventure, Family, Romance",7.2,Excellent,143,No Data
1922,Salomé,"Biography, Drama, History",6.6,Average,72,Avg. Length Film
1922,Shadows,Drama,6.3,Average,70,Avg. Length Film
1922,Sherlock Holmes,"Drama, Mystery",5.8,Average,85,Avg. Length Film
1922,Sky High,"Action, Drama, Romance",5.8,Average,58,Short Film
1922,Sodom und Gomorrha,Drama,6.0,Average,150,No Data
1922,Tess of the Storm Country,"Drama, Romance",6.9,Average,137,No Data
1922,The Three Must-Get-Theres,"Action, Adventure, Comedy",7.0,Excellent,58,Short Film
1922,The Toll of the Sea,"Drama, Family, Fantasy",6.6,Average,54,Short Film
1922,The Trap,Drama,6.1,Average,60,Avg. Length Film
1922,Trapped by the Mormons,"Drama, Crime",5.7,Average,97,Avg. Length Film
1922,Das Weib des Pharao,"Drama, History",6.6,Average,100,Avg. Length Film
1922,When Knighthood Was in Flower,"Romance, Drama",6.4,Average,120,No Data
1922,The Young Rajah,"Romance, Drama",6.4,Average,54,Short Film
